YYYY	MM	DD	hh	mm	PREC
2016	6	1	14	20	0.16415429639982904
2016	6	1	14	30	0.0
2016	6	1	14	40	0.0
2016	6	1	14	50	0.0
2016	6	1	15	0	0.0
2016	6	1	15	10	0.0
2016	6	1	15	20	0.0
2016	6	1	15	30	0.0
2016	6	1	15	40	0.018229333333238174
2016	6	1	15	50	0.0
2016	6	1	16	0	0.0
2016	6	1	16	10	0.0
2016	6	1	16	20	0.0
2016	6	1	16	30	0.030076764866862504
2016	6	1	16	40	0.0
2016	6	1	16	50	0.0898353710003903
2016	6	1	17	0	0.10498862899976302
2016	6	1	17	10	0.0
2016	6	1	17	20	0.07494337100024495
2016	6	1	17	30	0.030040443999951094
2016	6	1	17	40	0.1550213709997479
2016	6	1	17	50	0.07496344400033195
2016	6	1	18	0	0.22028647899969656
2016	6	1	18	10	0.11964425900032438
2016	6	1	18	20	0.22998862899976302
2016	6	1	18	30	0.07030437100002018
2016	6	1	18	40	0.0
2016	6	1	18	50	0.0
2016	6	1	19	0	0.0
2016	6	1	19	10	0.0
2016	6	1	19	20	0.030029000000013184
2016	6	1	19	30	0.0
2016	6	1	19	40	0.004299590999835345
2016	6	1	19	50	0.004656281333609513
2016	6	1	20	0	0.0
2016	6	1	20	10	0.0
2016	6	1	20	20	0.0
2016	6	1	20	30	0.034878939666668884
2016	6	1	20	40	0.0
2016	6	1	20	50	0.0
2016	6	1	21	0	0.03490437099981136
2016	6	1	21	10	0.033470221333573136
2016	6	1	21	20	0.0
2016	6	1	21	30	0.0
2016	6	1	21	40	0.014960665000216977
2016	6	1	21	50	0.0
2016	6	1	22	0	0.0
2016	6	1	22	10	0.0
2016	6	1	22	20	0.0
2016	6	1	22	30	0.010006184999838297
2016	6	1	22	40	0.0
2016	6	1	22	50	0.0
2016	6	1	23	0	0.030029000000013184
2016	6	1	23	10	0.09980426899983286
2016	6	1	23	20	0.06455571500009682
2016	6	1	23	30	0.39991344400050366
2016	6	1	23	40	0.690178370999547
2016	6	1	23	50	0.6350099999999657
2016	6	2	0	0	1.2797926290004398
2016	6	2	0	10	0.8051683709995814
2016	6	2	0	20	0.38500900000008187
2016	6	2	0	30	0.10474462900037906
2016	6	2	0	40	0.0
2016	6	2	0	50	0.0
2016	6	2	1	0	0.0
2016	6	2	1	10	0.0
2016	6	2	1	20	0.0
2016	6	2	1	30	0.0
2016	6	2	1	40	0.0
2016	6	2	1	50	0.0
2016	6	2	2	0	0.0
2016	6	2	2	10	0.0
2016	6	2	2	20	0.0
2016	6	2	2	30	0.0
2016	6	2	2	40	0.0
2016	6	2	2	50	0.0
2016	6	2	3	0	0.0
2016	6	2	3	10	0.0
2016	6	2	3	20	0.0
2016	6	2	3	30	0.00830354299978353
2016	6	2	3	40	0.020023481333737436
2016	6	2	3	50	0.0
2016	6	2	4	0	0.0
2016	6	2	4	10	0.02094912580014352
2016	6	2	4	20	0.0039538741998512705
2016	6	2	4	30	0.0
2016	6	2	4	40	0.0
2016	6	2	4	50	0.0
2016	6	2	5	0	0.015144628999678389
2016	6	2	5	10	0.0
2016	6	2	5	20	0.0
2016	6	2	5	30	0.0
2016	6	2	5	40	0.0
2016	6	2	5	50	0.0
2016	6	2	6	0	0.0
2016	6	2	6	10	0.0
2016	6	2	6	20	0.0
2016	6	2	6	30	0.07491666800024177
2016	6	2	6	40	0.06967594499928964
2016	6	2	6	50	0.04964478300053088
2016	6	2	7	0	0.07494718499992814
2016	6	2	7	10	0.0
2016	6	2	7	20	0.01001281500020923
2016	6	2	7	30	0.044918184999914956
2016	6	2	7	40	0.030281629999535653
2016	6	2	7	50	0.0
2016	6	2	8	0	0.0
2016	6	2	8	10	0.0
2016	6	2	8	20	0.011718666333763395
2016	6	2	8	30	0.0
2016	6	2	8	40	0.0
2016	6	2	8	50	0.0
2016	6	2	9	0	0.0
2016	6	2	9	10	0.04687499966667019
2016	6	2	9	20	0.0
2016	6	2	9	30	0.0
2016	6	2	9	40	0.09990830339984313
2016	6	2	9	50	0.09004414060018462
2016	6	2	10	0	0.05980737099980615
2016	6	2	10	10	0.0
2016	6	2	10	20	0.0
2016	6	2	10	30	0.0
2016	6	2	10	40	0.0
2016	6	2	10	50	0.0
2016	6	2	11	0	0.0
2016	6	2	11	10	0.0
2016	6	2	11	20	0.0
2016	6	2	11	30	0.1999519999999393
2016	6	2	11	40	0.0
2016	6	2	11	50	0.0
2016	6	2	12	0	0.0
2016	6	2	12	10	0.14990233333355718
2016	6	2	12	20	0.0
2016	6	2	12	30	0.0
2016	6	2	12	40	0.09008799999992334
2016	6	2	12	50	0.0
2016	6	2	13	0	0.013119625600211293
2016	6	2	13	10	0.0
2016	6	2	13	20	0.044039976399744774
2016	6	2	13	30	0.0
2016	6	2	13	40	0.45994955600008325
2016	6	2	13	50	0.0
2016	6	2	14	0	0.0
2016	6	2	14	10	0.0
2016	6	2	14	20	0.0
2016	6	2	14	30	0.34495540766647537
2016	6	2	14	40	0.3649560013336668
2016	6	2	14	50	0.0
2016	6	2	15	0	0.0
2016	6	2	15	10	0.3590745985993635
2016	6	2	15	20	0.0
2016	6	2	15	30	0.04404472539999915
2016	6	2	15	40	0.0
2016	6	2	15	50	0.0
2016	6	2	16	0	0.0
2016	6	2	16	10	0.11840037099955225
2016	6	2	16	20	0.125
2016	6	2	16	30	0.0
2016	6	2	16	40	0.04189994040052625
2016	6	2	16	50	0.0
2016	6	2	17	0	0.0
2016	6	2	17	10	0.0
2016	6	2	17	20	0.0
2016	6	2	17	30	0.003247704333261936
2016	6	2	17	40	0.0
2016	6	2	17	50	0.0
2016	6	2	18	0	0.0
2016	6	2	18	10	0.0
2016	6	2	18	20	0.0
2016	6	2	18	30	0.0
2016	6	2	18	40	0.0
2016	6	2	18	50	0.04979737100029524
2016	6	2	19	0	0.06518499999992855
2016	6	2	19	10	0.0
2016	6	2	19	20	0.0891343259995665
2016	6	2	19	30	0.0
2016	6	2	19	40	0.0
2016	6	2	19	50	0.0
2016	6	2	20	0	0.0
2016	6	2	20	10	0.0
2016	6	2	20	20	0.0
2016	6	2	20	30	0.0
2016	6	2	20	40	0.0
2016	6	2	20	50	0.0
2016	6	2	21	0	0.0
2016	6	2	21	10	0.010005184999954508
2016	6	2	21	20	0.0
2016	6	2	21	30	0.0
2016	6	2	21	40	0.0
2016	6	2	21	50	0.018484871666714753
2016	6	2	22	0	0.0
2016	6	2	22	10	0.0
2016	6	2	22	20	0.0
2016	6	2	22	30	0.0
2016	6	2	22	40	0.0
2016	6	2	22	50	0.015144628999678389
2016	6	2	23	0	0.0
2016	6	2	23	10	9.38666289584944e-07
2016	6	2	23	20	0.0
2016	6	2	23	30	0.0
2016	6	2	23	40	0.0
2016	6	2	23	50	0.0
2016	6	3	0	0	0.0
2016	6	3	0	10	0.0
2016	6	3	0	20	0.0
2016	6	3	0	30	0.0
2016	6	3	0	40	0.0
2016	6	3	0	50	0.0
2016	6	3	1	0	0.016679518666478543
2016	6	3	1	10	0.013346666333291068
2016	6	3	1	20	0.04003899999997884
2016	6	3	1	30	0.065177371000118
2016	6	3	1	40	0.0
2016	6	3	1	50	0.0
2016	6	3	2	0	0.0
2016	6	3	2	10	0.030029000000013184
2016	6	3	2	20	0.04002006700011407
2016	6	3	2	30	0.0
2016	6	3	2	40	0.0
2016	6	3	2	50	0.0
2016	6	3	3	0	0.0
2016	6	3	3	10	0.0
2016	6	3	3	20	0.0
2016	6	3	3	30	0.011548037666671007
2016	6	3	3	40	0.010265443999742274
2016	6	3	3	50	0.0
2016	6	3	4	0	0.0
2016	6	3	4	10	0.0
2016	6	3	4	20	0.0
2016	6	3	4	30	0.0
2016	6	3	4	40	0.0
2016	6	3	4	50	0.03473270899985437
2016	6	3	5	0	0.11499381400017228
2016	6	3	5	10	0.17504137100013395
2016	6	3	5	20	0.1350176289997762
2016	6	3	5	30	0.06005518599977222
2016	6	3	5	40	0.125
2016	6	3	5	50	0.23974218500052302
2016	6	3	6	0	0.27539762899959896
2016	6	3	6	10	0.07469937100040625
2016	6	3	6	20	0.12500762899981055
2016	6	3	6	30	0.2099533710002106
2016	6	3	6	40	0.44532444399965243
2016	6	3	6	50	0.5400313709997135
2016	6	3	7	0	0.3496090000003278
2016	6	3	7	10	0.33012377600016407
2016	6	3	7	20	0.38021092300004966
2016	6	3	7	30	0.3549848149996251
2016	6	3	7	40	0.6100993710001603
2016	6	3	7	50	0.7348668140002701
2016	6	3	8	0	0.7548868149997361
2016	6	3	8	10	0.7150765559999854
2016	6	3	8	20	0.13990444399996704
2016	6	3	8	30	0.33007037100014713
2016	6	3	8	40	0.16016362899972592
2016	6	3	8	50	0.1198691850004252
2016	6	3	9	0	0.2248540000000503
2016	6	3	9	10	0.23022781499958
2016	6	3	9	20	0.2697645560001547
2016	6	3	9	30	0.0
2016	6	3	9	40	0.0
2016	6	3	9	50	0.030930465866731538
2016	6	3	10	0	0.033944698800041806
2016	6	3	10	10	0.024902000000111002
2016	6	3	10	20	0.0
2016	6	3	10	30	0.03003281400015112
2016	6	3	10	40	0.0
2016	6	3	10	50	0.0
2016	6	3	11	0	0.0
2016	6	3	11	10	0.11704216259977329
2016	6	3	11	20	0.0
2016	6	3	11	30	0.0
2016	6	3	11	40	0.0
2016	6	3	11	50	0.0
2016	6	3	12	0	0.21485444400013876
2016	6	3	12	10	0.0
2016	6	3	12	20	0.10409230099958222
2016	6	3	12	30	0.03709801220065856
2016	6	3	12	40	0.20418077379963506
2016	6	3	12	50	0.0
2016	6	3	13	0	0.03677858066657791
2016	6	3	13	10	0.0
2016	6	3	13	20	0.0
2016	6	3	13	30	0.0
2016	6	3	13	40	0.0
2016	6	3	13	50	0.16992200000004232
2016	6	3	14	0	0.0
2016	6	3	14	10	0.0
2016	6	3	14	20	0.0
2016	6	3	14	30	0.0
2016	6	3	14	40	0.13398482820002755
2016	6	3	14	50	0.0
2016	6	3	15	0	0.0
2016	6	3	15	10	0.0
2016	6	3	15	20	0.005037703666403104
2016	6	3	15	30	0.11506403733346815
2016	6	3	15	40	0.0
2016	6	3	15	50	0.11308523680008875
2016	6	3	16	0	0.0
2016	6	3	16	10	0.0
2016	6	3	16	20	0.0
2016	6	3	16	30	0.0
2016	6	3	16	40	0.0
2016	6	3	16	50	0.008463666666557401
2016	6	3	17	0	0.06648766666694428
2016	6	3	17	10	0.0
2016	6	3	17	20	0.0
2016	6	3	17	30	0.0
2016	6	3	17	40	0.17503655599966805
2016	6	3	17	50	0.25000381400013794
2016	6	3	18	0	0.0900918150000507
2016	6	3	18	10	0.025143184999706136
2016	6	3	18	20	0.049801185999967856
2016	6	3	18	30	0.21484681400033878
2016	6	3	18	40	0.0302816299999904
2016	6	3	18	50	0.04584385899988774
2016	6	3	19	0	0.040656449333255296
2016	6	3	19	10	0.0
2016	6	3	19	20	0.0
2016	6	3	19	30	0.02164479000020947
2016	6	3	19	40	0.028156394999768963
2016	6	3	19	50	0.03506063299982998
2016	6	3	20	0	0.0
2016	6	3	20	10	0.016682390800269786
2016	6	3	20	20	0.0
2016	6	3	20	30	0.0
2016	6	3	20	40	0.0
2016	6	3	20	50	0.022999326199624193
2016	6	3	21	0	0.0
2016	6	3	21	10	0.03492344400001457
2016	6	3	21	20	0.16503518500030623
2016	6	3	21	30	0.0
2016	6	3	21	40	0.0
2016	6	3	21	50	0.0
2016	6	3	22	0	0.0
2016	6	3	22	10	0.0
2016	6	3	22	20	0.05004518499981714
2016	6	3	22	30	0.0
2016	6	3	22	40	0.0
2016	6	3	22	50	0.0
2016	6	3	23	0	0.0
2016	6	3	23	10	0.0
2016	6	3	23	20	0.0
2016	6	3	23	30	0.0
2016	6	3	23	40	0.0
2016	6	3	23	50	0.0
2016	6	4	0	0	0.020031444000323972
2016	6	4	0	10	0.0
2016	6	4	0	20	0.0
2016	6	4	0	30	0.0
2016	6	4	0	40	0.0
2016	6	4	0	50	0.0
2016	6	4	1	0	0.0
2016	6	4	1	10	0.0
2016	6	4	1	20	0.0
2016	6	4	1	30	0.00179287633363856
2016	6	4	1	40	0.0
2016	6	4	1	50	0.0
2016	6	4	2	0	0.010253999999804364
2016	6	4	2	10	0.0
2016	6	4	2	20	0.0
2016	6	4	2	30	0.0
2016	6	4	2	40	0.00998711199963509
2016	6	4	2	50	0.0
2016	6	4	3	0	0.0
2016	6	4	3	10	0.010253999999804364
2016	6	4	3	20	0.0
2016	6	4	3	30	0.0
2016	6	4	3	40	0.0
2016	6	4	3	50	0.0
2016	6	4	4	0	0.0
2016	6	4	4	10	0.0
2016	6	4	4	20	0.0
2016	6	4	4	30	0.0
2016	6	4	4	40	0.0
2016	6	4	4	50	0.0
2016	6	4	5	0	0.0
2016	6	4	5	10	0.0
2016	6	4	5	20	0.0
2016	6	4	5	30	0.0
2016	6	4	5	40	0.0
2016	6	4	5	50	0.0
2016	6	4	6	0	0.0
2016	6	4	6	10	0.0
2016	6	4	6	20	0.010009999999965657
2016	6	4	6	30	0.0
2016	6	4	6	40	0.0
2016	6	4	6	50	0.0
2016	6	4	7	0	0.0
2016	6	4	7	10	0.0
2016	6	4	7	20	0.06966222466735417
2016	6	4	7	30	0.0
2016	6	4	7	40	0.014749199332982244
2016	6	4	7	50	0.0
2016	6	4	8	0	0.0
2016	6	4	8	10	0.0
2016	6	4	8	20	0.059899815000335366
2016	6	4	8	30	0.0
2016	6	4	8	40	0.46483537000040087
2016	6	4	8	50	0.2802854439996736
2016	6	4	9	0	0.0
2016	6	4	9	10	0.0
2016	6	4	9	20	0.0
2016	6	4	9	30	0.0
2016	6	4	9	40	0.09902034800006732
2016	6	4	9	50	0.06764377533318111
2016	6	4	10	0	0.0
2016	6	4	10	10	0.0
2016	6	4	10	20	0.33300952599984157
2016	6	4	10	30	0.8649861850003617
2016	6	4	10	40	0.4652178400001503
2016	6	4	10	50	0.3951410709996708
2016	6	4	11	0	0.0
2016	6	4	11	10	0.0
2016	6	4	11	20	0.0
2016	6	4	11	30	0.0
2016	6	4	11	40	0.0
2016	6	4	11	50	0.050052814000082435
2016	6	4	12	0	0.0
2016	6	4	12	10	0.0
2016	6	4	12	20	0.0
2016	6	4	12	30	0.0
2016	6	4	12	40	0.0
2016	6	4	12	50	0.0
2016	6	4	13	0	0.05013033333352723
2016	6	4	13	10	0.1700846666662983
2016	6	4	13	20	0.10497718500027986
2016	6	4	13	30	0.0
2016	6	4	13	40	0.2649767829998382
2016	6	4	13	50	0.5099975559996892
2016	6	4	14	0	1.4597322590002477
2016	6	4	14	10	0.22509418500021638
2016	6	4	14	20	0.0
2016	6	4	14	30	0.0
2016	6	4	14	40	0.0
2016	6	4	14	50	0.0
2016	6	4	15	0	0.0
2016	6	4	15	10	0.0
2016	6	4	15	20	0.0
2016	6	4	15	30	0.06331366666654503
2016	6	4	15	40	0.07657451833347295
2016	6	4	15	50	0.06494199999997363
2016	6	4	16	0	0.0
2016	6	4	16	10	0.022074014799727593
2016	6	4	16	20	0.0
2016	6	4	16	30	0.0
2016	6	4	16	40	0.025062216999685916
2016	6	4	16	50	0.0
2016	6	4	17	0	0.0
2016	6	4	17	10	0.0
2016	6	4	17	20	0.005040913666562119
2016	6	4	17	30	0.0019840197332996468
2016	6	4	17	40	0.022993622600097297
2016	6	4	17	50	0.0
2016	6	4	18	0	0.0
2016	6	4	18	10	0.0
2016	6	4	18	20	0.007991854333340598
2016	6	4	18	30	0.0
2016	6	4	18	40	0.0
2016	6	4	18	50	0.0
2016	6	4	19	0	0.0
2016	6	4	19	10	0.0
2016	6	4	19	20	0.0
2016	6	4	19	30	0.039413389999936044
2016	6	4	19	40	0.029678047000288643
2016	6	4	19	50	0.010025259000030928
2016	6	4	20	0	0.0
2016	6	4	20	10	0.0
2016	6	4	20	20	0.020008555999538657
2016	6	4	20	30	0.01001281500020923
2016	6	4	20	40	0.0
2016	6	4	20	50	0.0
2016	6	4	21	0	0.0
2016	6	4	21	10	0.0
2016	6	4	21	20	0.0
2016	6	4	21	30	0.0
2016	6	4	21	40	0.0
2016	6	4	21	50	0.0
2016	6	4	22	0	0.0
2016	6	4	22	10	0.0
2016	6	4	22	20	0.0
2016	6	4	22	30	0.0
2016	6	4	22	40	0.0
2016	6	4	22	50	0.0
2016	6	4	23	0	0.0
2016	6	4	23	10	0.0
2016	6	4	23	20	0.0
2016	6	4	23	30	0.0
2016	6	4	23	40	0.0
2016	6	4	23	50	0.0
2016	6	5	0	0	0.0
2016	6	5	0	10	0.0
2016	6	5	0	20	0.0
2016	6	5	0	30	0.0
2016	6	5	0	40	0.020030444000440184
2016	6	5	0	50	0.06517837099954704
2016	6	5	1	0	0.03491200000007666
2016	6	5	1	10	0.0
2016	6	5	1	20	0.0
2016	6	5	1	30	0.0
2016	6	5	1	40	0.0
2016	6	5	1	50	0.0
2016	6	5	2	0	0.0
2016	6	5	2	10	0.0
2016	6	5	2	20	0.0
2016	6	5	2	30	0.0
2016	6	5	2	40	0.0
2016	6	5	2	50	0.0
2016	6	5	3	0	0.0
2016	6	5	3	10	0.0
2016	6	5	3	20	0.0
2016	6	5	3	30	0.0
2016	6	5	3	40	0.0
2016	6	5	3	50	0.0
2016	6	5	4	0	0.0
2016	6	5	4	10	0.0
2016	6	5	4	20	0.013347938000151771
2016	6	5	4	30	0.0
2016	6	5	4	40	0.003334123333388561
2016	6	5	4	50	0.0
2016	6	5	5	0	0.0
2016	6	5	5	10	0.0
2016	6	5	5	20	0.0
2016	6	5	5	30	0.0
2016	6	5	5	40	0.0
2016	6	5	5	50	0.0
2016	6	5	6	0	0.0
2016	6	5	6	10	0.0
2016	6	5	6	20	0.0
2016	6	5	6	30	0.0
2016	6	5	6	40	0.0
2016	6	5	6	50	0.0
2016	6	5	7	0	0.11499762900029964
2016	6	5	7	10	0.039791185000012774
2016	6	5	7	20	0.0
2016	6	5	7	30	0.0
2016	6	5	7	40	0.0
2016	6	5	7	50	0.0
2016	6	5	8	0	0.0
2016	6	5	8	10	0.0
2016	6	5	8	20	0.0
2016	6	5	8	30	0.0
2016	6	5	8	40	0.0
2016	6	5	8	50	0.0
2016	6	5	9	0	0.0
2016	6	5	9	10	0.02490299999999479
2016	6	5	9	20	0.0
2016	6	5	9	30	0.0
2016	6	5	9	40	0.0
2016	6	5	9	50	0.0
2016	6	5	10	0	0.0
2016	6	5	10	10	0.0
2016	6	5	10	20	0.0
2016	6	5	10	30	0.4099196300003314
2016	6	5	10	40	0.6198653699998431
2016	6	5	10	50	0.7802768149999793
2016	6	5	11	0	0.3300779999999577
2016	6	5	11	10	0.0
2016	6	5	11	20	0.0
2016	6	5	11	30	0.09521118499969816
2016	6	5	11	40	0.0
2016	6	5	11	50	0.0
2016	6	5	12	0	0.0
2016	6	5	12	10	0.0
2016	6	5	12	20	0.0
2016	6	5	12	30	0.0
2016	6	5	12	40	1.4047850000001745
2016	6	5	12	50	4.735344369999893
2016	6	5	13	0	2.9548492590001842
2016	6	5	13	10	0.24486918499997046
2016	6	5	13	20	0.4902263710000625
2016	6	5	13	30	0.05981881499974406
2016	6	5	13	40	0.0
2016	6	5	13	50	0.1501459999999497
2016	6	5	14	0	0.22998862900021777
2016	6	5	14	10	0.10496855600013077
2016	6	5	14	20	0.0
2016	6	5	14	30	0.0
2016	6	5	14	40	0.0
2016	6	5	14	50	0.0
2016	6	5	15	0	0.0
2016	6	5	15	10	0.0
2016	6	5	15	20	0.0
2016	6	5	15	30	0.0
2016	6	5	15	40	0.013362412266815227
2016	6	5	15	50	0.0
2016	6	5	16	0	0.03833381466665742
2016	6	5	16	10	0.010009666666519479
2016	6	5	16	20	0.11002472800009855
2016	6	5	16	30	0.049801186000422604
2016	6	5	16	40	0.0
2016	6	5	16	50	0.0
2016	6	5	17	0	0.0
2016	6	5	17	10	0.0
2016	6	5	17	20	0.0
2016	6	5	17	30	0.0
2016	6	5	17	40	0.005032540466800128
2016	6	5	17	50	0.0
2016	6	5	18	0	0.0
2016	6	5	18	10	0.16015599999991537
2016	6	5	18	20	0.016539615000056074
2016	6	5	18	30	0.0049017129999811004
2016	6	5	18	40	0.0
2016	6	5	18	50	0.049836883999887505
2016	6	5	19	0	0.04643262000035975
2016	6	5	19	10	0.0
2016	6	5	19	20	7.827999979781453e-05
2016	6	5	19	30	0.030984457000158727
2016	6	5	19	40	0.0
2016	6	5	19	50	0.0
2016	6	5	20	0	0.0
2016	6	5	20	10	0.0
2016	6	5	20	20	0.0
2016	6	5	20	30	0.0
2016	6	5	20	40	0.0
2016	6	5	20	50	0.0
2016	6	5	21	0	0.0
2016	6	5	21	10	0.0
2016	6	5	21	20	0.0
2016	6	5	21	30	0.0
2016	6	5	21	40	0.0
2016	6	5	21	50	0.0
2016	6	5	22	0	0.0
2016	6	5	22	10	0.0
2016	6	5	22	20	0.0
2016	6	5	22	30	0.0
2016	6	5	22	40	0.0
2016	6	5	22	50	0.0
2016	6	5	23	0	0.0
2016	6	5	23	10	0.0
2016	6	5	23	20	0.0
2016	6	5	23	30	0.0
2016	6	5	23	40	0.0
2016	6	5	23	50	0.0
2016	6	6	0	0	0.0
2016	6	6	0	10	0.0
2016	6	6	0	20	0.0
2016	6	6	0	30	0.01817427533387672
2016	6	6	0	40	0.04635473666621692
2016	6	6	0	50	0.03878015000009327
2016	6	6	1	0	0.0
2016	6	6	1	10	0.0
2016	6	6	1	20	0.0
2016	6	6	1	30	0.0
2016	6	6	1	40	0.0
2016	6	6	1	50	0.0
2016	6	6	2	0	0.0
2016	6	6	2	10	0.0
2016	6	6	2	20	0.0
2016	6	6	2	30	0.0
2016	6	6	2	40	0.0
2016	6	6	2	50	0.01604885300002934
2016	6	6	3	0	0.0
2016	6	6	3	10	0.0
2016	6	6	3	20	0.0
2016	6	6	3	30	0.0
2016	6	6	3	40	0.0
2016	6	6	3	50	0.0
2016	6	6	4	0	0.0
2016	6	6	4	10	0.0
2016	6	6	4	20	0.0
2016	6	6	4	30	0.0
2016	6	6	4	40	0.0
2016	6	6	4	50	0.0
2016	6	6	5	0	0.0
2016	6	6	5	10	0.0
2016	6	6	5	20	0.0
2016	6	6	5	30	0.0
2016	6	6	5	40	0.0
2016	6	6	5	50	0.04514706700001625
2016	6	6	6	0	0.0
2016	6	6	6	10	0.0
2016	6	6	6	20	0.0
2016	6	6	6	30	0.0
2016	6	6	6	40	0.0
2016	6	6	6	50	0.03027018600005249
2016	6	6	7	0	0.0
2016	6	6	7	10	0.0
2016	6	6	7	20	0.0
2016	6	6	7	30	0.0852088139999978
2016	6	6	7	40	0.0
2016	6	6	7	50	0.0
2016	6	6	8	0	0.0
2016	6	6	8	10	0.08472067399998195
2016	6	6	8	20	0.0
2016	6	6	8	30	0.0
2016	6	6	8	40	0.0
2016	6	6	8	50	0.1769492038001772
2016	6	6	9	0	0.019660074199691735
2016	6	6	9	10	0.00551840266734871
2016	6	6	9	20	0.0
2016	6	6	9	30	0.0
2016	6	6	9	40	0.0
2016	6	6	9	50	0.0
2016	6	6	10	0	0.0
2016	6	6	10	10	0.0
2016	6	6	10	20	0.01851538866685587
2016	6	6	10	30	0.18654019699988567
2016	6	6	10	40	0.0
2016	6	6	10	50	0.0
2016	6	6	11	0	0.09960518500020044
2016	6	6	11	10	0.0
2016	6	6	11	20	0.0
2016	6	6	11	30	0.08544165199964482
2016	6	6	11	40	0.024905814000248938
2016	6	6	11	50	0.0
2016	6	6	12	0	0.0
2016	6	6	12	10	0.0
2016	6	6	12	20	0.0
2016	6	6	12	30	0.0
2016	6	6	12	40	0.05714438399991195
2016	6	6	12	50	0.0
2016	6	6	13	0	0.0
2016	6	6	13	10	0.0
2016	6	6	13	20	0.0
2016	6	6	13	30	0.0
2016	6	6	13	40	0.0
2016	6	6	13	50	0.08064142079956582
2016	6	6	14	0	0.0
2016	6	6	14	10	0.0
2016	6	6	14	20	0.0
2016	6	6	14	30	0.1407700160002605
2016	6	6	14	40	0.01173404519977339
2016	6	6	14	50	0.0
2016	6	6	15	0	0.026643075666925142
2016	6	6	15	10	0.0
2016	6	6	15	20	0.0
2016	6	6	15	30	0.0
2016	6	6	15	40	0.0
2016	6	6	15	50	0.0
2016	6	6	16	0	0.0
2016	6	6	16	10	0.0
2016	6	6	16	20	0.0
2016	6	6	16	30	0.0
2016	6	6	16	40	0.0
2016	6	6	16	50	0.029929676999927324
2016	6	6	17	0	0.0
2016	6	6	17	10	0.0
2016	6	6	17	20	0.0
2016	6	6	17	30	0.032290074200318486
2016	6	6	17	40	0.08598838280022392
2016	6	6	17	50	0.0
2016	6	6	18	0	0.0
2016	6	6	18	10	0.0
2016	6	6	18	20	0.10347379833319792
2016	6	6	18	30	0.09100352800032852
2016	6	6	18	40	0.15002788499987219
2016	6	6	18	50	0.0
2016	6	6	19	0	0.03516362999971534
2016	6	6	19	10	0.02928131899989239
2016	6	6	19	20	0.032688032000351086
2016	6	6	19	30	0.0
2016	6	6	19	40	0.0016033543997764355
2016	6	6	19	50	0.0
2016	6	6	20	0	0.0
