YYYY	MM	DD	hh	mm	PREC
2016	1	1	14	50	0.0
2016	1	1	15	0	0.0
2016	1	1	15	10	0.0
2016	1	1	15	20	0.0
2016	1	1	15	30	0.0
2016	1	1	15	40	0.0
2016	1	1	15	50	0.0
2016	1	1	16	0	0.0
2016	1	1	16	10	0.0
2016	1	1	16	20	0.0
2016	1	1	16	30	0.0
2016	1	1	16	40	0.0
2016	1	1	16	50	0.0
2016	1	1	17	0	0.0
2016	1	1	17	10	0.0
2016	1	1	17	20	0.0
2016	1	1	17	30	0.0
2016	1	1	17	40	0.0
2016	1	1	17	50	0.0
2016	1	1	18	0	0.0
2016	1	1	18	10	0.0
2016	1	1	18	20	0.0
2016	1	1	18	30	0.0
2016	1	1	18	40	0.0
2016	1	1	18	50	0.0
2016	1	1	19	0	0.0
2016	1	1	19	10	0.0
2016	1	1	19	20	0.0
2016	1	1	19	30	0.0
2016	1	1	19	40	0.0
2016	1	1	19	50	0.0
2016	1	1	20	0	0.0
2016	1	1	20	10	0.0
2016	1	1	20	20	0.0
2016	1	1	20	30	0.0
2016	1	1	20	40	0.0
2016	1	1	20	50	0.0
2016	1	1	21	0	0.0
2016	1	1	21	10	0.0
2016	1	1	21	20	0.0
2016	1	1	21	30	0.0
2016	1	1	21	40	0.0
2016	1	1	21	50	0.0
2016	1	1	22	0	0.0
2016	1	1	22	10	0.0
2016	1	1	22	20	0.0
2016	1	1	22	30	0.0
2016	1	1	22	40	0.0
2016	1	1	22	50	0.0
2016	1	1	23	0	0.0
2016	1	1	23	10	0.0
2016	1	1	23	20	0.0
2016	1	1	23	30	0.0
2016	1	1	23	40	0.0
2016	1	1	23	50	0.0
2016	1	2	0	0	0.0
2016	1	2	0	10	0.0
2016	1	2	0	20	0.0
2016	1	2	0	30	0.0
2016	1	2	0	40	0.0
2016	1	2	0	50	0.0
2016	1	2	1	0	0.0
2016	1	2	1	10	0.0
2016	1	2	1	20	0.0
2016	1	2	1	30	0.0
2016	1	2	1	40	0.0
2016	1	2	1	50	0.0
2016	1	2	2	0	0.0
2016	1	2	2	10	0.0
2016	1	2	2	20	0.0
2016	1	2	2	30	0.0
2016	1	2	2	40	0.0
2016	1	2	2	50	0.0
2016	1	2	3	0	0.0
2016	1	2	3	10	0.0
2016	1	2	3	20	0.0
2016	1	2	3	30	0.0
2016	1	2	3	40	0.0
2016	1	2	3	50	0.0
2016	1	2	4	0	0.0
2016	1	2	4	10	0.0
2016	1	2	4	20	0.0
2016	1	2	4	30	0.0
2016	1	2	4	40	0.0
2016	1	2	4	50	0.0
2016	1	2	5	0	0.0
2016	1	2	5	10	0.0
2016	1	2	5	20	0.0
2016	1	2	5	30	0.0
2016	1	2	5	40	0.0
2016	1	2	5	50	0.0
2016	1	2	6	0	0.0
2016	1	2	6	10	0.0
2016	1	2	6	20	0.0
2016	1	2	6	30	0.0
2016	1	2	6	40	0.1
2016	1	2	6	50	0.1
2016	1	2	7	0	0.2
2016	1	2	7	10	0.2
2016	1	2	7	20	0.2
2016	1	2	7	30	0.1
2016	1	2	7	40	0.1
2016	1	2	7	50	0.1
2016	1	2	8	0	0.0
2016	1	2	8	10	0.1
2016	1	2	8	20	0.0
2016	1	2	8	30	0.0
2016	1	2	8	40	0.0
2016	1	2	8	50	0.0
2016	1	2	9	0	0.1
2016	1	2	9	10	0.1
2016	1	2	9	20	0.1
2016	1	2	9	30	0.0
2016	1	2	9	40	0.0
2016	1	2	9	50	0.0
2016	1	2	10	0	0.0
2016	1	2	10	10	0.0
2016	1	2	10	20	0.0
2016	1	2	10	30	0.1
2016	1	2	10	40	0.0
2016	1	2	10	50	0.0
2016	1	2	11	0	0.0
2016	1	2	11	10	0.0
2016	1	2	11	20	0.0
2016	1	2	11	30	0.0
2016	1	2	11	40	0.0
2016	1	2	11	50	0.0
2016	1	2	12	0	0.0
2016	1	2	12	10	0.0
2016	1	2	12	20	0.0
2016	1	2	12	30	0.0
2016	1	2	12	40	0.0
2016	1	2	12	50	0.0
2016	1	2	13	0	0.0
2016	1	2	13	10	0.0
2016	1	2	13	20	0.1
2016	1	2	13	30	0.0
2016	1	2	13	40	0.2
2016	1	2	13	50	0.2
2016	1	2	14	0	0.3
2016	1	2	14	10	0.1
2016	1	2	14	20	0.2
2016	1	2	14	30	0.2
2016	1	2	14	40	0.1
2016	1	2	14	50	0.1
2016	1	2	15	0	0.2
2016	1	2	15	10	0.1
2016	1	2	15	20	0.1
2016	1	2	15	30	0.2
2016	1	2	15	40	0.3
2016	1	2	15	50	0.2
2016	1	2	16	0	0.3
2016	1	2	16	10	0.2
2016	1	2	16	20	0.3
2016	1	2	16	30	0.3
2016	1	2	16	40	0.1
2016	1	2	16	50	0.2
2016	1	2	17	0	0.2
2016	1	2	17	10	0.3
2016	1	2	17	20	0.1
2016	1	2	17	30	0.3
2016	1	2	17	40	0.3
2016	1	2	17	50	0.4
2016	1	2	18	0	0.3
2016	1	2	18	10	0.2
2016	1	2	18	20	0.2
2016	1	2	18	30	0.1
2016	1	2	18	40	0.1
2016	1	2	18	50	0.1
2016	1	2	19	0	0.0
2016	1	2	19	10	0.0
2016	1	2	19	20	0.1
2016	1	2	19	30	0.2
2016	1	2	19	40	0.2
2016	1	2	19	50	0.1
2016	1	2	20	0	0.1
2016	1	2	20	10	0.0
2016	1	2	20	20	0.1
2016	1	2	20	30	0.1
2016	1	2	20	40	0.1
2016	1	2	20	50	0.0
2016	1	2	21	0	0.1
2016	1	2	21	10	0.0
2016	1	2	21	20	0.2
2016	1	2	21	30	0.2
2016	1	2	21	40	0.1
2016	1	2	21	50	0.0
2016	1	2	22	0	0.0
2016	1	2	22	10	0.0
2016	1	2	22	20	0.0
2016	1	2	22	30	0.0
2016	1	2	22	40	0.0
2016	1	2	22	50	0.0
2016	1	2	23	0	0.0
2016	1	2	23	10	0.0
2016	1	2	23	20	0.0
2016	1	2	23	30	0.0
2016	1	2	23	40	0.0
2016	1	2	23	50	0.0
2016	1	3	0	0	0.0
2016	1	3	0	10	0.0
2016	1	3	0	20	0.0
2016	1	3	0	30	0.0
2016	1	3	0	40	0.0
2016	1	3	0	50	0.0
2016	1	3	1	0	0.0
2016	1	3	1	10	0.0
2016	1	3	1	20	0.0
2016	1	3	1	30	0.0
2016	1	3	1	40	0.0
2016	1	3	1	50	0.0
2016	1	3	2	0	0.0
2016	1	3	2	10	0.0
2016	1	3	2	20	0.0
2016	1	3	2	30	0.0
2016	1	3	2	40	0.0
2016	1	3	2	50	0.0
2016	1	3	3	0	0.0
2016	1	3	3	10	0.0
2016	1	3	3	20	0.0
2016	1	3	3	30	0.0
2016	1	3	3	40	0.0
2016	1	3	3	50	0.0
2016	1	3	4	0	0.0
2016	1	3	4	10	0.0
2016	1	3	4	20	0.0
2016	1	3	4	30	0.0
2016	1	3	4	40	0.0
2016	1	3	4	50	0.0
2016	1	3	5	0	0.0
2016	1	3	5	10	0.0
2016	1	3	5	20	0.0
2016	1	3	5	30	0.0
2016	1	3	5	40	0.0
2016	1	3	5	50	0.0
2016	1	3	6	0	0.0
2016	1	3	6	10	0.0
2016	1	3	6	20	0.0
2016	1	3	6	30	0.0
2016	1	3	6	40	0.0
2016	1	3	6	50	0.0
2016	1	3	7	0	0.0
2016	1	3	7	10	0.0
2016	1	3	7	20	0.0
2016	1	3	7	30	0.0
2016	1	3	7	40	0.0
2016	1	3	7	50	0.0
2016	1	3	8	0	0.0
2016	1	3	8	10	0.0
2016	1	3	8	20	0.0
2016	1	3	8	30	0.0
2016	1	3	8	40	0.0
2016	1	3	8	50	0.0
2016	1	3	9	0	0.0
2016	1	3	9	10	0.0
2016	1	3	9	20	0.0
2016	1	3	9	30	0.0
2016	1	3	9	40	0.0
2016	1	3	9	50	0.0
2016	1	3	10	0	0.0
2016	1	3	10	10	0.0
2016	1	3	10	20	0.0
2016	1	3	10	30	0.0
2016	1	3	10	40	0.0
2016	1	3	10	50	0.0
2016	1	3	11	0	0.0
2016	1	3	11	10	0.0
2016	1	3	11	20	0.0
2016	1	3	11	30	0.0
2016	1	3	11	40	0.0
2016	1	3	11	50	0.0
2016	1	3	12	0	0.0
2016	1	3	12	10	0.0
2016	1	3	12	20	0.0
2016	1	3	12	30	0.0
2016	1	3	12	40	0.0
2016	1	3	12	50	0.0
2016	1	3	13	0	0.0
2016	1	3	13	10	0.0
2016	1	3	13	20	0.0
2016	1	3	13	30	0.0
2016	1	3	13	40	0.0
2016	1	3	13	50	0.0
2016	1	3	14	0	0.0
2016	1	3	14	10	0.0
2016	1	3	14	20	0.0
2016	1	3	14	30	0.0
2016	1	3	14	40	0.0
2016	1	3	14	50	0.0
2016	1	3	15	0	0.0
2016	1	3	15	10	0.0
2016	1	3	15	20	0.0
2016	1	3	15	30	0.0
2016	1	3	15	40	0.0
2016	1	3	15	50	0.0
2016	1	3	16	0	0.0
2016	1	3	16	10	0.0
2016	1	3	16	20	0.0
2016	1	3	16	30	0.0
2016	1	3	16	40	0.0
2016	1	3	16	50	0.0
2016	1	3	17	0	0.0
2016	1	3	17	10	0.0
2016	1	3	17	20	0.0
2016	1	3	17	30	0.0
2016	1	3	17	40	0.0
2016	1	3	17	50	0.0
2016	1	3	18	0	0.0
2016	1	3	18	10	0.0
2016	1	3	18	20	0.0
2016	1	3	18	30	0.0
2016	1	3	18	40	0.0
2016	1	3	18	50	0.0
2016	1	3	19	0	0.0
2016	1	3	19	10	0.0
2016	1	3	19	20	0.0
2016	1	3	19	30	0.0
2016	1	3	19	40	0.0
2016	1	3	19	50	0.0
2016	1	3	20	0	0.0
2016	1	3	20	10	0.0
2016	1	3	20	20	0.0
2016	1	3	20	30	0.0
2016	1	3	20	40	0.0
2016	1	3	20	50	0.0
2016	1	3	21	0	0.0
2016	1	3	21	10	0.0
2016	1	3	21	20	0.0
2016	1	3	21	30	0.0
2016	1	3	21	40	0.0
2016	1	3	21	50	0.0
2016	1	3	22	0	0.0
2016	1	3	22	10	0.0
2016	1	3	22	20	0.0
2016	1	3	22	30	0.0
2016	1	3	22	40	0.0
2016	1	3	22	50	0.0
2016	1	3	23	0	0.0
2016	1	3	23	10	0.0
2016	1	3	23	20	0.0
2016	1	3	23	30	0.0
2016	1	3	23	40	0.1
2016	1	3	23	50	0.0
2016	1	4	0	0	0.0
2016	1	4	0	10	0.0
2016	1	4	0	20	0.1
2016	1	4	0	30	0.0
2016	1	4	0	40	0.1
2016	1	4	0	50	0.5
2016	1	4	1	0	0.2
2016	1	4	1	10	0.3
2016	1	4	1	20	0.4
2016	1	4	1	30	0.4
2016	1	4	1	40	0.6
2016	1	4	1	50	0.5
2016	1	4	2	0	0.4
2016	1	4	2	10	0.4
2016	1	4	2	20	0.4
2016	1	4	2	30	0.3
2016	1	4	2	40	0.2
2016	1	4	2	50	0.2
2016	1	4	3	0	0.2
2016	1	4	3	10	0.2
2016	1	4	3	20	0.1
2016	1	4	3	30	0.1
2016	1	4	3	40	0.2
2016	1	4	3	50	0.2
2016	1	4	4	0	0.0
2016	1	4	4	10	0.0
2016	1	4	4	20	0.0
2016	1	4	4	30	0.1
2016	1	4	4	40	0.1
2016	1	4	4	50	0.0
2016	1	4	5	0	0.1
2016	1	4	5	10	0.0
2016	1	4	5	20	0.1
2016	1	4	5	30	0.0
2016	1	4	5	40	0.1
2016	1	4	5	50	0.3
2016	1	4	6	0	0.1
2016	1	4	6	10	0.0
2016	1	4	6	20	0.0
2016	1	4	6	30	0.0
2016	1	4	6	40	0.0
2016	1	4	6	50	0.0
2016	1	4	7	0	0.1
2016	1	4	7	10	0.0
2016	1	4	7	20	0.1
2016	1	4	7	30	0.0
2016	1	4	7	40	0.0
2016	1	4	7	50	0.0
2016	1	4	8	0	0.2
2016	1	4	8	10	0.0
2016	1	4	8	20	0.1
2016	1	4	8	30	0.0
2016	1	4	8	40	0.0
2016	1	4	8	50	1.1
2016	1	4	9	0	0.4
2016	1	4	9	10	0.4
2016	1	4	9	20	0.6
2016	1	4	9	30	0.9
2016	1	4	9	40	0.8
2016	1	4	9	50	0.6
2016	1	4	10	0	1.3
2016	1	4	10	10	1.0
2016	1	4	10	20	0.9
2016	1	4	10	30	0.1
2016	1	4	10	40	0.1
2016	1	4	10	50	0.0
2016	1	4	11	0	0.0
2016	1	4	11	10	0.0
2016	1	4	11	20	0.0
2016	1	4	11	30	0.0
2016	1	4	11	40	0.0
2016	1	4	11	50	0.1
2016	1	4	12	0	0.3
2016	1	4	12	10	0.0
2016	1	4	12	20	0.0
2016	1	4	12	30	0.0
2016	1	4	12	40	0.0
2016	1	4	12	50	0.0
2016	1	4	13	0	0.0
2016	1	4	13	10	0.0
2016	1	4	13	20	0.0
2016	1	4	13	30	0.6
2016	1	4	13	40	0.4
2016	1	4	13	50	0.3
2016	1	4	14	0	0.1
2016	1	4	14	10	0.3
2016	1	4	14	20	0.0
2016	1	4	14	30	0.0
2016	1	4	14	40	0.0
2016	1	4	14	50	0.0
2016	1	4	15	0	0.0
2016	1	4	15	10	0.0
2016	1	4	15	20	0.0
2016	1	4	15	30	0.0
2016	1	4	15	40	0.0
2016	1	4	15	50	0.0
2016	1	4	16	0	0.0
2016	1	4	16	10	0.0
2016	1	4	16	20	0.0
2016	1	4	16	30	0.0
2016	1	4	16	40	0.0
2016	1	4	16	50	0.0
2016	1	4	17	0	0.0
2016	1	4	17	10	0.0
2016	1	4	17	20	0.0
2016	1	4	17	30	0.0
2016	1	4	17	40	0.0
2016	1	4	17	50	0.0
2016	1	4	18	0	0.0
2016	1	4	18	10	0.0
2016	1	4	18	20	0.0
2016	1	4	18	30	0.0
2016	1	4	18	40	0.1
2016	1	4	18	50	0.1
2016	1	4	19	0	0.1
2016	1	4	19	10	0.1
2016	1	4	19	20	0.0
2016	1	4	19	30	0.0
2016	1	4	19	40	0.0
2016	1	4	19	50	0.0
2016	1	4	20	0	0.0
2016	1	4	20	10	0.0
2016	1	4	20	20	0.0
2016	1	4	20	30	0.0
2016	1	4	20	40	0.0
2016	1	4	20	50	0.0
2016	1	4	21	0	0.0
2016	1	4	21	10	0.0
2016	1	4	21	20	0.0
2016	1	4	21	30	0.0
2016	1	4	21	40	0.0
2016	1	4	21	50	0.0
2016	1	4	22	0	0.0
2016	1	4	22	10	0.0
2016	1	4	22	20	0.0
2016	1	4	22	30	0.0
2016	1	4	22	40	0.0
2016	1	4	22	50	0.0
2016	1	4	23	0	0.0
2016	1	4	23	10	0.0
2016	1	4	23	20	0.0
2016	1	4	23	30	0.0
2016	1	4	23	40	0.0
2016	1	4	23	50	0.0
2016	1	5	0	0	0.0
2016	1	5	0	10	0.0
2016	1	5	0	20	0.0
2016	1	5	0	30	0.0
2016	1	5	0	40	0.0
2016	1	5	0	50	0.0
2016	1	5	1	0	0.0
2016	1	5	1	10	0.0
2016	1	5	1	20	0.0
2016	1	5	1	30	0.0
2016	1	5	1	40	0.0
2016	1	5	1	50	0.1
2016	1	5	2	0	0.0
2016	1	5	2	10	0.0
2016	1	5	2	20	0.1
2016	1	5	2	30	0.0
2016	1	5	2	40	0.1
2016	1	5	2	50	0.0
2016	1	5	3	0	0.0
2016	1	5	3	10	0.0
2016	1	5	3	20	0.1
2016	1	5	3	30	0.1
2016	1	5	3	40	0.1
2016	1	5	3	50	0.1
2016	1	5	4	0	0.1
2016	1	5	4	10	0.0
2016	1	5	4	20	0.0
2016	1	5	4	30	0.0
2016	1	5	4	40	0.0
2016	1	5	4	50	0.0
2016	1	5	5	0	0.0
2016	1	5	5	10	0.0
2016	1	5	5	20	0.0
2016	1	5	5	30	0.0
2016	1	5	5	40	0.0
2016	1	5	5	50	0.0
2016	1	5	6	0	0.0
2016	1	5	6	10	0.0
2016	1	5	6	20	0.1
2016	1	5	6	30	0.0
2016	1	5	6	40	0.0
2016	1	5	6	50	0.0
2016	1	5	7	0	0.0
2016	1	5	7	10	0.0
2016	1	5	7	20	0.0
2016	1	5	7	30	0.0
2016	1	5	7	40	0.0
2016	1	5	7	50	0.0
2016	1	5	8	0	0.0
2016	1	5	8	10	0.0
2016	1	5	8	20	0.0
2016	1	5	8	30	0.0
2016	1	5	8	40	0.0
2016	1	5	8	50	0.0
2016	1	5	9	0	0.0
2016	1	5	9	10	0.0
2016	1	5	9	20	0.0
2016	1	5	9	30	0.0
2016	1	5	9	40	0.0
2016	1	5	9	50	0.0
2016	1	5	10	0	0.0
2016	1	5	10	10	0.0
2016	1	5	10	20	0.0
2016	1	5	10	30	0.0
2016	1	5	10	40	0.0
2016	1	5	10	50	0.0
2016	1	5	11	0	0.0
2016	1	5	11	10	0.0
2016	1	5	11	20	0.0
2016	1	5	11	30	0.0
2016	1	5	11	40	0.0
2016	1	5	11	50	0.0
2016	1	5	12	0	0.0
2016	1	5	12	10	0.0
2016	1	5	12	20	0.0
2016	1	5	12	30	0.0
2016	1	5	12	40	0.0
2016	1	5	12	50	0.0
2016	1	5	13	0	0.0
2016	1	5	13	10	0.0
2016	1	5	13	20	0.0
2016	1	5	13	30	0.0
2016	1	5	13	40	0.0
2016	1	5	13	50	0.0
2016	1	5	14	0	0.0
2016	1	5	14	10	0.0
2016	1	5	14	20	0.0
2016	1	5	14	30	0.0
2016	1	5	14	40	0.0
2016	1	5	14	50	0.0
2016	1	5	15	0	0.0
2016	1	5	15	10	0.0
2016	1	5	15	20	0.0
2016	1	5	15	30	0.0
2016	1	5	15	40	0.0
2016	1	5	15	50	0.0
2016	1	5	16	0	0.0
2016	1	5	16	10	0.0
2016	1	5	16	20	0.0
2016	1	5	16	30	0.0
2016	1	5	16	40	0.0
2016	1	5	16	50	0.0
2016	1	5	17	0	0.0
2016	1	5	17	10	0.0
2016	1	5	17	20	0.0
2016	1	5	17	30	0.0
2016	1	5	17	40	0.0
2016	1	5	17	50	0.0
2016	1	5	18	0	0.0
2016	1	5	18	10	0.0
2016	1	5	18	20	0.0
2016	1	5	18	30	0.0
2016	1	5	18	40	0.0
2016	1	5	18	50	0.0
2016	1	5	19	0	0.0
2016	1	5	19	10	0.0
2016	1	5	19	20	0.0
2016	1	5	19	30	0.0
2016	1	5	19	40	0.0
2016	1	5	19	50	0.0
2016	1	5	20	0	0.0
2016	1	5	20	10	0.0
2016	1	5	20	20	0.0
2016	1	5	20	30	0.0
2016	1	5	20	40	0.0
2016	1	5	20	50	0.0
2016	1	5	21	0	0.0
2016	1	5	21	10	0.0
2016	1	5	21	20	0.0
2016	1	5	21	30	0.0
2016	1	5	21	40	0.0
2016	1	5	21	50	0.0
2016	1	5	22	0	0.0
2016	1	5	22	10	0.0
2016	1	5	22	20	0.0
2016	1	5	22	30	0.0
2016	1	5	22	40	0.1
2016	1	5	22	50	0.0
2016	1	5	23	0	0.0
2016	1	5	23	10	0.0
2016	1	5	23	20	0.0
2016	1	5	23	30	0.0
2016	1	5	23	40	0.0
2016	1	5	23	50	0.0
2016	1	6	0	0	0.0
2016	1	6	0	10	0.0
2016	1	6	0	20	0.0
2016	1	6	0	30	0.0
2016	1	6	0	40	0.0
2016	1	6	0	50	0.0
2016	1	6	1	0	0.0
2016	1	6	1	10	0.0
2016	1	6	1	20	0.0
2016	1	6	1	30	0.0
2016	1	6	1	40	0.0
2016	1	6	1	50	0.0
2016	1	6	2	0	0.0
2016	1	6	2	10	0.0
2016	1	6	2	20	0.0
2016	1	6	2	30	0.0
2016	1	6	2	40	0.1
2016	1	6	2	50	0.5
2016	1	6	3	0	0.3
2016	1	6	3	10	0.1
2016	1	6	3	20	0.6
2016	1	6	3	30	0.5
2016	1	6	3	40	0.1
2016	1	6	3	50	0.1
2016	1	6	4	0	0.0
2016	1	6	4	10	0.0
2016	1	6	4	20	0.0
2016	1	6	4	30	0.0
2016	1	6	4	40	0.0
2016	1	6	4	50	0.0
2016	1	6	5	0	0.0
2016	1	6	5	10	0.0
2016	1	6	5	20	0.0
2016	1	6	5	30	0.0
2016	1	6	5	40	0.0
2016	1	6	5	50	0.0
2016	1	6	6	0	0.0
2016	1	6	6	10	0.0
2016	1	6	6	20	0.0
2016	1	6	6	30	0.0
2016	1	6	6	40	0.0
2016	1	6	6	50	0.0
2016	1	6	7	0	0.0
2016	1	6	7	10	0.0
2016	1	6	7	20	0.0
2016	1	6	7	30	0.0
2016	1	6	7	40	0.0
2016	1	6	7	50	0.0
2016	1	6	8	0	0.0
2016	1	6	8	10	0.0
2016	1	6	8	20	0.0
2016	1	6	8	30	0.0
2016	1	6	8	40	0.0
2016	1	6	8	50	0.0
2016	1	6	9	0	0.0
2016	1	6	9	10	0.0
2016	1	6	9	20	0.0
2016	1	6	9	30	0.0
2016	1	6	9	40	0.0
2016	1	6	9	50	0.0
2016	1	6	10	0	0.0
2016	1	6	10	10	0.0
2016	1	6	10	20	0.0
2016	1	6	10	30	0.0
2016	1	6	10	40	0.0
2016	1	6	10	50	0.0
2016	1	6	11	0	0.0
2016	1	6	11	10	0.0
2016	1	6	11	20	0.0
2016	1	6	11	30	0.0
2016	1	6	11	40	0.0
2016	1	6	11	50	0.0
2016	1	6	12	0	0.0
2016	1	6	12	10	0.0
2016	1	6	12	20	0.0
2016	1	6	12	30	0.0
2016	1	6	12	40	0.0
2016	1	6	12	50	0.0
2016	1	6	13	0	0.0
2016	1	6	13	10	0.0
2016	1	6	13	20	0.0
2016	1	6	13	30	0.0
2016	1	6	13	40	0.0
2016	1	6	13	50	0.0
2016	1	6	14	0	0.0
2016	1	6	14	10	0.0
2016	1	6	14	20	0.0
2016	1	6	14	30	0.0
2016	1	6	14	40	0.0
2016	1	6	14	50	0.0
2016	1	6	15	0	0.0
2016	1	6	15	10	0.0
2016	1	6	15	20	0.0
2016	1	6	15	30	0.0
2016	1	6	15	40	0.0
2016	1	6	15	50	0.0
2016	1	6	16	0	0.0
2016	1	6	16	10	0.0
2016	1	6	16	20	0.0
2016	1	6	16	30	0.0
2016	1	6	16	40	0.0
2016	1	6	16	50	0.0
2016	1	6	17	0	0.0
2016	1	6	17	10	0.0
2016	1	6	17	20	0.0
2016	1	6	17	30	0.0
2016	1	6	17	40	0.0
2016	1	6	17	50	0.0
2016	1	6	18	0	0.0
2016	1	6	18	10	0.0
2016	1	6	18	20	0.0
2016	1	6	18	30	0.0
2016	1	6	18	40	0.0
2016	1	6	18	50	0.0
2016	1	6	19	0	0.0
2016	1	6	19	10	0.0
2016	1	6	19	20	0.0
2016	1	6	19	30	0.0
2016	1	6	19	40	0.1
2016	1	6	19	50	0.0
2016	1	6	20	0	0.0
2016	1	6	20	10	0.1
2016	1	6	20	20	0.2
2016	1	6	20	30	0.2
2016	1	6	20	40	0.3
2016	1	6	20	50	0.0
2016	1	6	21	0	0.3
2016	1	6	21	10	0.1
2016	1	6	21	20	0.1
2016	1	6	21	30	0.1
2016	1	6	21	40	0.1
2016	1	6	21	50	0.0
2016	1	6	22	0	0.3
2016	1	6	22	10	0.3
2016	1	6	22	20	0.0
2016	1	6	22	30	0.1
2016	1	6	22	40	0.1
2016	1	6	22	50	0.3
2016	1	6	23	0	0.2
2016	1	6	23	10	0.2
2016	1	6	23	20	0.1
2016	1	6	23	30	0.3
2016	1	6	23	40	0.1
2016	1	6	23	50	0.0
2016	1	7	0	0	0.0
2016	1	7	0	10	0.0
2016	1	7	0	20	0.0
2016	1	7	0	30	0.0
2016	1	7	0	40	0.0
2016	1	7	0	50	0.0
2016	1	7	1	0	0.0
2016	1	7	1	10	0.0
2016	1	7	1	20	0.0
2016	1	7	1	30	0.0
2016	1	7	1	40	0.0
2016	1	7	1	50	0.0
2016	1	7	2	0	0.0
2016	1	7	2	10	0.0
2016	1	7	2	20	0.0
2016	1	7	2	30	0.0
2016	1	7	2	40	0.0
2016	1	7	2	50	0.0
2016	1	7	3	0	0.0
2016	1	7	3	10	0.0
2016	1	7	3	20	0.0
2016	1	7	3	30	0.0
2016	1	7	3	40	0.0
2016	1	7	3	50	0.0
2016	1	7	4	0	0.0
2016	1	7	4	10	0.0
2016	1	7	4	20	0.0
2016	1	7	4	30	0.0
2016	1	7	4	40	0.0
2016	1	7	4	50	0.0
2016	1	7	5	0	0.0
2016	1	7	5	10	0.0
2016	1	7	5	20	0.0
2016	1	7	5	30	0.0
2016	1	7	5	40	0.0
2016	1	7	5	50	0.0
2016	1	7	6	0	0.0
2016	1	7	6	10	0.0
2016	1	7	6	20	0.0
2016	1	7	6	30	0.0
2016	1	7	6	40	0.0
2016	1	7	6	50	0.0
2016	1	7	7	0	0.0
2016	1	7	7	10	0.0
2016	1	7	7	20	0.0
2016	1	7	7	30	0.0
2016	1	7	7	40	0.0
2016	1	7	7	50	0.0
2016	1	7	8	0	0.0
2016	1	7	8	10	0.0
2016	1	7	8	20	0.0
2016	1	7	8	30	0.0
2016	1	7	8	40	0.0
2016	1	7	8	50	0.0
2016	1	7	9	0	0.0
2016	1	7	9	10	0.0
2016	1	7	9	20	0.0
2016	1	7	9	30	0.0
2016	1	7	9	40	0.0
2016	1	7	9	50	0.0
2016	1	7	10	0	0.0
2016	1	7	10	10	0.0
2016	1	7	10	20	0.0
2016	1	7	10	30	0.0
2016	1	7	10	40	0.0
2016	1	7	10	50	0.0
