PREC event_type event_no event 10mins h d dt PET TA
0.36 30 3 True False True False 3600 0.016666666666666666 9.8
0.48 30 3 True False True False 3600 0.016666666666666666 9.8
0.9 30 3 True False True False 3600 0.016666666666666666 9.8
0.92 30 3 True False True False 3600 0.016666666666666666 9.8
0.5700000000000001 30 3 True False True False 3600 0.016666666666666666 9.8
0.56 30 3 True False True False 3600 0.016666666666666666 9.8
0.94 30 3 True False True False 3600 0.016666666666666666 9.8
1.1099999999999999 30 3 True False True False 3600 0.016666666666666666 9.8
0.4 30 3 True False True False 3600 0.016666666666666666 9.8
0.13 30 3 True False True False 3600 0.016666666666666666 9.8
0.49 30 3 True False True False 3600 0.016666666666666666 9.8
0.0 30 3 True False True False 3600 0.016666666666666666 9.8
0.08 30 3 True False True False 3600 0.016666666666666666 9.8
0.05 30 3 True False True False 3600 0.016666666666666666 9.8
0.0 30 3 True False True False 3600 0.016666666666666666 9.8
0.0 30 3 True False True False 3600 0.016666666666666666 9.8
0.0 30 3 True False True False 3600 0.016666666666666666 9.8
0.0 30 3 True False True False 3600 0.016666666666666666 9.8
0.0 30 3 True False True False 3600 0.016666666666666666 9.8
0.04 30 4 True False True False 3600 0.020833333333333332 5.3
0.04 30 4 True False True False 3600 0.020833333333333332 5.3
0.0 30 4 True False True False 3600 0.020833333333333332 5.3
0.0 30 4 True False True False 3600 0.020833333333333332 5.3
0.04 30 4 True False True False 3600 0.020833333333333332 5.3
0.2 30 4 True False True False 3600 0.020833333333333332 5.3
0.14 30 4 True False True False 3600 0.020833333333333332 5.3
0.17 30 4 True False True False 3600 0.020833333333333332 5.3
0.05 30 4 True False True False 3600 0.020833333333333332 5.3
0.15 30 4 True False True False 3600 0.020833333333333332 5.3
0.0 30 4 True False True False 3600 0.020833333333333332 5.3
0.4 30 4 True False True False 3600 0.020833333333333332 5.3
0.0 30 4 True False True False 3600 0.020833333333333332 5.3
0.13 30 4 True False True False 3600 0.020833333333333332 5.3
0.56 30 4 True False True False 3600 0.020833333333333332 5.3
0.0 30 4 True False True False 3600 0.020833333333333332 5.3
0.0 30 4 True False True False 3600 0.020833333333333332 5.3
0.09 30 4 True False True False 3600 0.020833333333333332 5.3
1.12 30 4 True False True False 3600 0.020833333333333332 5.3
0.5800000000000001 30 4 True False True False 3600 0.020833333333333332 5.3
1.44 30 4 True False True False 3600 0.020833333333333332 5.3
0.45999999999999996 30 4 True False True False 3600 0.020833333333333332 5.3
0.26 30 4 True False True False 3600 0.020833333333333332 5.3
0.0 30 4 True False True False 3600 0.020833333333333332 5.3
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 30 4 True False True False 3600 0.008333333333333333 4.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.0 0 0 True False True False 3600 0.020833333333333332 9.0
0.1 30 5 True False True False 3600 0.020833333333333332 9.0
0.33 30 5 True False True False 3600 0.020833333333333332 9.0
0.47 30 5 True False True False 3600 0.020833333333333332 9.0
0.28 30 5 True False True False 3600 0.020833333333333332 9.0
0.16999999999999998 30 5 True False True False 3600 0.020833333333333332 9.0
2.91 30 5 True False True False 3600 0.020833333333333332 9.0
1.24 30 5 True False True False 3600 0.020833333333333332 9.0
1.7999999999999998 30 5 True False True False 3600 0.020833333333333332 9.0
1.12 30 5 True False True False 3600 0.020833333333333332 9.0
4.54 30 5 True False True False 3600 0.020833333333333332 9.0
3.76 30 5 True False True False 3600 0.029166666666666664 8.3
1.49 30 5 True False True False 3600 0.029166666666666664 8.3
0.86 30 5 True False True False 3600 0.029166666666666664 8.3
1.09 30 5 True False True False 3600 0.029166666666666664 8.3
0.1 30 5 True False True False 3600 0.029166666666666664 8.3
0.0 30 5 True False True False 3600 0.029166666666666664 8.3
1.23 30 5 True False True False 3600 0.029166666666666664 8.3
0.0 30 5 True False True False 3600 0.029166666666666664 8.3
0.52 30 5 True False True False 3600 0.029166666666666664 8.3
0.11000000000000001 30 5 True False True False 3600 0.029166666666666664 8.3
0.38 30 5 True False True False 3600 0.029166666666666664 8.3
0.0 30 5 True False True False 3600 0.029166666666666664 8.3
0.0 30 5 True False True False 3600 0.029166666666666664 8.3
0.07 30 5 True False True False 3600 0.029166666666666664 8.3
0.12 30 5 True False True False 3600 0.029166666666666664 8.3
0.0 30 5 True False True False 3600 0.029166666666666664 8.3
0.04 30 5 True False True False 3600 0.029166666666666664 8.3
0.33 30 5 True False True False 3600 0.029166666666666664 8.3
0.9099999999999999 30 5 True False True False 3600 0.029166666666666664 8.3
0.17 30 5 True False True False 3600 0.029166666666666664 8.3
0.09 30 5 True False True False 3600 0.029166666666666664 8.3
0.09 30 5 True False True False 3600 0.029166666666666664 8.3
1.2200000000000002 30 5 True False True False 3600 0.029166666666666664 8.3
0.0 30 5 True False True False 3600 0.029166666666666664 8.3
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 30 5 True False True False 3600 0.029166666666666664 1.7
0.0 0 0 False False False True 86400 0.2 -0.2
0.0 0 0 True False True False 3600 0.029166666666666664 8.4
0.05 30 6 True False True False 3600 0.029166666666666664 8.4
0.15 30 6 True False True False 3600 0.029166666666666664 8.4
0.4 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.32 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.05 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
0.0 30 6 True False True False 3600 0.029166666666666664 8.4
2.99 30 7 True False True False 3600 0.029166666666666664 8.4
1.62 30 7 True False True False 3600 0.029166666666666664 8.4
0.49000000000000005 30 7 True False True False 3600 0.029166666666666664 8.4
1.93 30 7 True False True False 3600 0.029166666666666664 8.4
2.7199999999999998 30 7 True False True False 3600 0.029166666666666664 8.4
1.49 30 7 True False True False 3600 0.020833333333333332 10.1
2.67 30 7 True False True False 3600 0.020833333333333332 10.1
0.91 30 7 True False True False 3600 0.020833333333333332 10.1
0.44 30 7 True False True False 3600 0.020833333333333332 10.1
1.8 30 7 True False True False 3600 0.020833333333333332 10.1
0.65 30 7 True False True False 3600 0.020833333333333332 10.1
0.53 30 7 True False True False 3600 0.020833333333333332 10.1
0.02 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.16 30 7 True False True False 3600 0.020833333333333332 10.1
0.18 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.91 30 7 True False True False 3600 0.020833333333333332 10.1
0.43 30 7 True False True False 3600 0.020833333333333332 10.1
0.17 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 30 7 True False True False 3600 0.020833333333333332 10.1
0.0 0 0 True False True False 3600 0.008333333333333333 3.2
0.0 0 0 True False True False 3600 0.008333333333333333 3.2
0.0 0 0 True False True False 3600 0.008333333333333333 3.2
0.0 0 0 True False True False 3600 0.008333333333333333 3.2
0.0 0 0 True False True False 3600 0.008333333333333333 3.2
0.0 0 0 True False True False 3600 0.008333333333333333 3.2
0.0 0 0 True False True False 3600 0.008333333333333333 3.2
0.15 30 8 True False True False 3600 0.008333333333333333 3.2
0.19 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 30 8 True False True False 3600 0.008333333333333333 3.2
0.0 0 0 False False False True 86400 0.9 2.5
0.0 0 0 False False False True 86400 0.7 2.1
0.0 0 0 False False False True 86400 0.9 4.2
0.0 0 0 False False False True 86400 1.1 7.7
0.0 0 0 False False False True 86400 0.5 6.1
0.0 0 0 False False False True 86400 0.6 9.8
0.0 0 0 False False False True 86400 0.6 12.3
0.0 0 0 False False False True 86400 0.2 11.1
0.0 0 0 False False False True 86400 0.6 14.3
0.0 0 0 False False False True 86400 0.9 12.7
0.0 0 0 True False True False 3600 0.0375 13.0
0.0 0 0 True False True False 3600 0.0375 13.0
0.0 0 0 True False True False 3600 0.0375 13.0
0.0 0 0 True False True False 3600 0.0375 13.0
0.0 0 0 True False True False 3600 0.0375 13.0
0.0 0 0 True False True False 3600 0.0375 13.0
0.0 0 0 True False True False 3600 0.0375 13.0
0.0 0 0 True False True False 3600 0.0375 13.0
0.13 30 9 True False True False 3600 0.0375 13.0
0.07 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 30 9 True False True False 3600 0.0375 13.0
0.0 0 0 False False False True 86400 1.1 11.1
0.0 0 0 True False True False 3600 0.020833333333333332 11.2
0.0 0 0 True False True False 3600 0.020833333333333332 11.2
0.0 0 0 True False True False 3600 0.020833333333333332 11.2
0.0 0 0 True False True False 3600 0.020833333333333332 11.2
0.93 30 10 True False True False 3600 0.020833333333333332 11.2
2.22 30 10 True False True False 3600 0.020833333333333332 11.2
2.17 30 10 True False True False 3600 0.020833333333333332 11.2
2.14 30 10 True False True False 3600 0.020833333333333332 11.2
2.17 30 10 True False True False 3600 0.020833333333333332 11.2
1.07 30 10 True False True False 3600 0.020833333333333332 11.2
0.55 30 10 True False True False 3600 0.020833333333333332 11.2
1.49 30 10 True False True False 3600 0.020833333333333332 11.2
1.8900000000000001 30 10 True False True False 3600 0.020833333333333332 11.2
1.69 30 10 True False True False 3600 0.020833333333333332 11.2
2.0100000000000002 30 10 True False True False 3600 0.020833333333333332 11.2
1.19 30 10 True False True False 3600 0.020833333333333332 11.2
0.35 30 10 True False True False 3600 0.020833333333333332 11.2
0.0 30 10 True False True False 3600 0.020833333333333332 11.2
0.0 30 10 True False True False 3600 0.020833333333333332 11.2
0.0 30 10 True False True False 3600 0.020833333333333332 11.2
0.0 30 10 True False True False 3600 0.020833333333333332 11.2
0.0 30 10 True False True False 3600 0.020833333333333332 11.2
0.0 30 10 True False True False 3600 0.020833333333333332 11.2
0.0 30 10 True False True False 3600 0.020833333333333332 11.2
0.0 0 0 True False True False 3600 0.024999999999999998 2.8
0.0 0 0 True False True False 3600 0.024999999999999998 2.8
0.0 0 0 True False True False 3600 0.024999999999999998 2.8
0.0 0 0 True False True False 3600 0.024999999999999998 2.8
0.0 0 0 True False True False 3600 0.024999999999999998 2.8
0.03 30 11 True False True False 3600 0.024999999999999998 2.8
0.03 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.0 30 11 True False True False 3600 0.024999999999999998 2.8
0.28 30 12 True False True False 3600 0.024999999999999998 2.8
0.27 30 12 True False True False 3600 0.024999999999999998 2.8
0.42 30 12 True False True False 3600 0.024999999999999998 2.8
0.52 30 12 True False True False 3600 0.024999999999999998 2.8
0.0 30 12 True False True False 3600 0.024999999999999998 2.8
0.0 30 12 True False True False 3600 0.024999999999999998 2.8
0.0 30 12 True False True False 3600 0.04583333333333334 3.8
0.0 30 12 True False True False 3600 0.04583333333333334 3.8
0.28 30 12 True False True False 3600 0.04583333333333334 3.8
0.45 30 12 True False True False 3600 0.04583333333333334 3.8
0.49 30 12 True False True False 3600 0.04583333333333334 3.8
0.9 30 12 True False True False 3600 0.04583333333333334 3.8
0.14 30 12 True False True False 3600 0.04583333333333334 3.8
0.0 30 12 True False True False 3600 0.04583333333333334 3.8
0.0 30 12 True False True False 3600 0.04583333333333334 3.8
0.0 30 12 True False True False 3600 0.04583333333333334 3.8
0.0 30 12 True False True False 3600 0.04583333333333334 3.8
0.0 30 12 True False True False 3600 0.04583333333333334 3.8
0.0 30 12 True False True False 3600 0.04583333333333334 3.8
0.02 30 13 True False True False 3600 0.04583333333333334 3.8
0.0 30 13 True False True False 3600 0.04583333333333334 3.8
0.0 30 13 True False True False 3600 0.04583333333333334 3.8
0.0 30 13 True False True False 3600 0.04583333333333334 3.8
0.0 30 13 True False True False 3600 0.04583333333333334 3.8
0.0 30 13 True False True False 3600 0.04583333333333334 3.8
0.04 30 13 True False True False 3600 0.04583333333333334 3.8
0.34 30 13 True False True False 3600 0.04583333333333334 3.8
0.62 30 13 True False True False 3600 0.04583333333333334 3.8
0.18 30 13 True False True False 3600 0.04583333333333334 3.8
0.14 30 13 True False True False 3600 0.04583333333333334 3.8
0.22 30 13 True False True False 3600 0.024999999999999998 5.3
0.1 30 13 True False True False 3600 0.024999999999999998 5.3
0.21000000000000002 30 13 True False True False 3600 0.024999999999999998 5.3
0.38 30 13 True False True False 3600 0.024999999999999998 5.3
0.51 30 13 True False True False 3600 0.024999999999999998 5.3
0.29000000000000004 30 13 True False True False 3600 0.024999999999999998 5.3
0.04 30 13 True False True False 3600 0.024999999999999998 5.3
0.0 30 13 True False True False 3600 0.024999999999999998 5.3
0.0 30 13 True False True False 3600 0.024999999999999998 5.3
0.0 30 13 True False True False 3600 0.024999999999999998 5.3
0.0 30 13 True False True False 3600 0.024999999999999998 5.3
0.0 30 13 True False True False 3600 0.024999999999999998 5.3
0.0 30 13 True False True False 3600 0.024999999999999998 5.3
0.65 30 14 True False True False 3600 0.024999999999999998 5.3
0.71 30 14 True False True False 3600 0.024999999999999998 5.3
0.04 30 14 True False True False 3600 0.024999999999999998 5.3
0.6699999999999999 30 14 True False True False 3600 0.024999999999999998 5.3
0.81 30 14 True False True False 3600 0.024999999999999998 5.3
0.66 30 14 True False True False 3600 0.024999999999999998 5.3
4.05 30 14 True False True False 3600 0.024999999999999998 5.3
1.79 30 14 True False True False 3600 0.024999999999999998 5.3
1.08 30 14 True False True False 3600 0.024999999999999998 5.3
0.0 30 14 True False True False 3600 0.024999999999999998 5.3
0.0 30 14 True False True False 3600 0.024999999999999998 5.3
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
0.0 30 14 True False True False 3600 0.06666666666666667 4.6
1.01 30 15 True False True False 3600 0.06666666666666667 4.6
3.42 30 15 True False True False 3600 0.06666666666666667 4.6
1.59 30 15 True False True False 3600 0.06666666666666667 4.6
1.07 30 15 True False True False 3600 0.06666666666666667 4.6
0.0 30 15 True False True False 3600 0.06666666666666667 4.6
0.42000000000000004 30 15 True False True False 3600 0.06666666666666667 4.6
0.36 30 15 True False True False 3600 0.06666666666666667 4.6
0.27 30 15 True False True False 3600 0.06666666666666667 11.2
0.03 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.2 30 15 True False True False 3600 0.06666666666666667 11.2
0.36 30 15 True False True False 3600 0.06666666666666667 11.2
0.75 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.06 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.05 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.06 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 11.2
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
0.0 30 15 True False True False 3600 0.06666666666666667 17.4
