YYYY	MM	DD	hh	mm	TA
1997	4	28	0	0	10.179166666666669
1997	4	29	0	0	7.395833333333332
1997	4	30	0	0	6.237500000000001
1997	5	1	0	0	7.599999999999998
1997	5	2	0	0	9.345833333333333
1997	5	3	0	0	13.779166666666669
1997	5	4	0	0	15.025
1997	5	5	0	0	11.495833333333332
1997	5	6	0	0	8.004166666666668
1997	5	7	0	0	5.158333333333333
1997	5	8	0	0	3.1500000000000004
1997	5	9	0	0	4.958333333333333
1997	5	10	0	0	8.875
1997	5	11	0	0	13.450000000000003
1997	5	12	0	0	11.070833333333333
1997	5	13	0	0	11.641666666666666
1997	5	14	0	0	13.729166666666666
1997	5	15	0	0	15.608333333333334
1997	5	16	0	0	16.220833333333335
1997	5	17	0	0	17.037500000000005
1997	5	18	0	0	13.2875
1997	5	19	0	0	14.204166666666666
1997	5	20	0	0	12.179166666666667
1997	5	21	0	0	11.633333333333335
1997	5	22	0	0	10.037499999999998
1997	5	23	0	0	10.8125
1997	5	24	0	0	10.008333333333335
1997	5	25	0	0	10.433333333333334
1997	5	26	0	0	13.008333333333335
1997	5	27	0	0	13.629166666666668
1997	5	28	0	0	9.066666666666666
1997	5	29	0	0	9.558333333333334
1997	5	30	0	0	11.570833333333331
1997	5	31	0	0	10.141666666666666
1997	6	1	0	0	7.545833333333333
1997	6	2	0	0	11.845833333333333
1997	6	3	0	0	12.616666666666665
1997	6	4	0	0	13.562499999999995
1997	6	5	0	0	14.870833333333332
1997	6	6	0	0	16.454166666666666
1997	6	7	0	0	17.84166666666667
1997	6	8	0	0	16.3125
1997	6	9	0	0	16.412499999999998
1997	6	10	0	0	18.220833333333335
1997	6	11	0	0	19.00416666666667
1997	6	12	0	0	17.50833333333333
1997	6	13	0	0	16.1375
1997	6	14	0	0	15.058333333333332
1997	6	15	0	0	14.541666666666666
1997	6	16	0	0	14.466666666666667
1997	6	17	0	0	14.375000000000002
1997	6	18	0	0	12.479166666666666
1997	6	19	0	0	9.725000000000001
1997	6	20	0	0	11.983333333333333
1997	6	21	0	0	12.637500000000001
1997	6	22	0	0	9.695833333333333
1997	6	23	0	0	11.19166666666667
1997	6	24	0	0	10.395833333333334
1997	6	25	0	0	11.099999999999996
1997	6	26	0	0	11.724999999999996
1997	6	27	0	0	10.704166666666666
1997	6	28	0	0	13.775000000000004
1997	6	29	0	0	14.945833333333333
1997	6	30	0	0	12.133333333333333
1997	7	1	0	0	13.379166666666665
1997	7	2	0	0	16.408333333333335
1997	7	3	0	0	14.616666666666667
1997	7	4	0	0	12.758333333333338
1997	7	5	0	0	10.325000000000001
1997	7	6	0	0	10.937499999999998
1997	7	7	0	0	11.970833333333331
1997	7	8	0	0	14.5625
1997	7	9	0	0	15.35
1997	7	10	0	0	15.616666666666667
1997	7	11	0	0	15.475
1997	7	12	0	0	16.46666666666667
1997	7	13	0	0	17.779166666666665
1997	7	14	0	0	16.229166666666664
1997	7	15	0	0	15.44166666666667
1997	7	16	0	0	16.941666666666666
1997	7	17	0	0	17.0125
1997	7	18	0	0	12.804166666666665
1997	7	19	0	0	11.558333333333332
1997	7	20	0	0	12.845833333333333
1997	7	21	0	0	13.16666666666667
1997	7	22	0	0	15.116666666666669
1997	7	23	0	0	14.950000000000001
1997	7	24	0	0	17.691666666666666
1997	7	25	0	0	14.608333333333336
1997	7	26	0	0	14.204166666666666
1997	7	27	0	0	16.34583333333333
1997	7	28	0	0	16.979166666666664
1997	7	29	0	0	16.275000000000002
1997	7	30	0	0	17.429166666666667
1997	7	31	0	0	16.083333333333332
1997	8	1	0	0	11.116666666666669
1997	8	2	0	0	13.874999999999998
1997	8	3	0	0	16.191666666666666
1997	8	4	0	0	19.341666666666665
1997	8	5	0	0	20.245833333333334
1997	8	6	0	0	18.15416666666667
1997	8	7	0	0	17.554166666666667
1997	8	8	0	0	16.57916666666667
1997	8	9	0	0	17.104166666666668
1997	8	10	0	0	17.083333333333332
1997	8	11	0	0	18.045833333333334
1997	8	12	0	0	19.05
1997	8	13	0	0	18.6
1997	8	14	0	0	19.462500000000002
1997	8	15	0	0	19.041666666666668
1997	8	16	0	0	17.883333333333333
1997	8	17	0	0	16.958333333333332
1997	8	18	0	0	15.654166666666667
1997	8	19	0	0	16.095833333333335
1997	8	20	0	0	16.85833333333333
1997	8	21	0	0	17.23333333333333
1997	8	22	0	0	17.445833333333336
1997	8	23	0	0	18.1375
1997	8	24	0	0	19.687499999999996
1997	8	25	0	0	20.1125
1997	8	26	0	0	18.39583333333334
1997	8	27	0	0	18.466666666666665
1997	8	28	0	0	14.041666666666664
1997	8	29	0	0	11.59583333333333
1997	8	30	0	0	12.466666666666667
1997	8	31	0	0	16.429166666666667
1997	9	1	0	0	18.670833333333334
1997	9	2	0	0	17.495833333333334
1997	9	3	0	0	16.075000000000003
1997	9	4	0	0	16.8625
1997	9	5	0	0	17.604166666666668
1997	9	6	0	0	17.3875
1997	9	7	0	0	13.0
1997	9	8	0	0	13.066666666666668
1997	9	9	0	0	14.604166666666666
1997	9	10	0	0	11.5875
1997	9	11	0	0	13.379166666666665
1997	9	12	0	0	18.733333333333334
1997	9	13	0	0	12.512499999999998
1997	9	14	0	0	9.191666666666666
1997	9	15	0	0	8.895833333333334
1997	9	16	0	0	11.804166666666669
1997	9	17	0	0	13.795833333333333
1997	9	18	0	0	13.529166666666667
1997	9	19	0	0	13.920833333333327
1997	9	20	0	0	11.270833333333334
1997	9	21	0	0	10.995833333333332
1997	9	22	0	0	10.329166666666666
1997	9	23	0	0	10.775
1997	9	24	0	0	10.841666666666669
1997	9	25	0	0	8.541666666666666
1997	9	26	0	0	9.545833333333334
1997	9	27	0	0	10.033333333333333
1997	9	28	0	0	10.616666666666669
1997	9	29	0	0	11.391666666666666
1997	9	30	0	0	13.962499999999999
1997	10	1	0	0	14.70833333333333
1997	10	2	0	0	16.320833333333336
1997	10	3	0	0	10.229166666666668
1997	10	4	0	0	9.045833333333333
1997	10	5	0	0	11.533333333333333
1997	10	6	0	0	12.783333333333331
1997	10	7	0	0	14.795833333333336
1997	10	8	0	0	15.929166666666667
1997	10	9	0	0	18.820833333333336
1997	10	10	0	0	15.516666666666667
1997	10	11	0	0	10.487499999999999
1997	10	12	0	0	8.674999999999999
1997	10	13	0	0	5.062499999999999
1997	10	14	0	0	3.891666666666667
1997	10	15	0	0	3.7375000000000003
1997	10	16	0	0	7.075000000000002
1997	10	17	0	0	7.670833333333334
1997	10	18	0	0	7.079166666666666
1997	10	19	0	0	7.483333333333333
1997	10	20	0	0	8.954166666666666
1997	10	21	0	0	6.937499999999999
1997	10	22	0	0	5.791666666666667
1997	10	23	0	0	6.0375000000000005
1997	10	24	0	0	4.133333333333335
1997	10	25	0	0	1.620833333333333
1997	10	26	0	0	2.4875000000000003
1997	10	27	0	0	2.791666666666666
1997	10	28	0	0	-1.3833333333333335
1997	10	29	0	0	-1.4124999999999996
1997	10	30	0	0	-5.037500000000001
1997	10	31	0	0	-2.7249999999999996
1997	11	1	0	0	-0.6583333333333333
1997	11	2	0	0	1.9541666666666673
1997	11	3	0	0	2.141666666666667
1997	11	4	0	0	1.5125000000000002
1997	11	5	0	0	7.658333333333335
1997	11	6	0	0	13.708333333333334
1997	11	7	0	0	10.7875
1997	11	8	0	0	5.8625
1997	11	9	0	0	3.8000000000000003
1997	11	10	0	0	6.512499999999999
1997	11	11	0	0	4.5166666666666675
1997	11	12	0	0	3.241666666666667
1997	11	13	0	0	3.670833333333334
1997	11	14	0	0	2.4791666666666665
1997	11	15	0	0	1.9708333333333334
1997	11	16	0	0	6.858333333333333
1997	11	17	0	0	3.7291666666666656
1997	11	18	0	0	2.329166666666666
1997	11	19	0	0	0.5916666666666666
1997	11	20	0	0	5.300000000000001
1997	11	21	0	0	4.408333333333334
1997	11	22	0	0	1.0333333333333332
1997	11	23	0	0	1.6291666666666667
1997	11	24	0	0	0.9083333333333333
1997	11	25	0	0	-0.05416666666666667
1997	11	26	0	0	-0.3375000000000002
1997	11	27	0	0	0.8541666666666666
1997	11	28	0	0	6.258333333333334
1997	11	29	0	0	6.425000000000002
1997	11	30	0	0	4.675
1997	12	1	0	0	3.1125000000000003
1997	12	2	0	0	0.8750000000000001
1997	12	3	0	0	-1.8999999999999997
1997	12	4	0	0	-1.533333333333333
1997	12	5	0	0	-0.9916666666666668
1997	12	6	0	0	-2.625
1997	12	7	0	0	-2.8125
1997	12	8	0	0	1.866666666666667
1997	12	9	0	0	3.1791666666666667
1997	12	10	0	0	5.245833333333334
1997	12	11	0	0	9.058333333333334
1997	12	12	0	0	5.595833333333332
1997	12	13	0	0	2.641666666666667
1997	12	14	0	0	1.2000000000000002
1997	12	15	0	0	0.36250000000000004
1997	12	16	0	0	-1.966666666666667
1997	12	17	0	0	-0.6791666666666671
1997	12	18	0	0	2.5541666666666667
1997	12	19	0	0	6.195833333333334
1997	12	20	0	0	3.383333333333333
1997	12	21	0	0	3.8958333333333326
1997	12	22	0	0	3.1875000000000004
1997	12	23	0	0	3.4125
1997	12	24	0	0	6.108333333333334
1997	12	25	0	0	10.245833333333335
1997	12	26	0	0	6.6625000000000005
1997	12	27	0	0	3.904166666666667
1997	12	28	0	0	2.079166666666666
1997	12	29	0	0	-0.21666666666666656
1997	12	30	0	0	0.5916666666666667
1997	12	31	0	0	2.7916666666666665
1998	1	1	0	0	3.0708333333333333
1998	1	2	0	0	5.837499999999999
1998	1	3	0	0	6.133333333333334
1998	1	4	0	0	4.875
1998	1	5	0	0	4.6
1998	1	6	0	0	4.433333333333333
1998	1	7	0	0	7.841666666666666
1998	1	8	0	0	7.279166666666666
1998	1	9	0	0	4.458333333333333
1998	1	10	0	0	1.9166666666666667
1998	1	11	0	0	3.0041666666666664
1998	1	12	0	0	3.483333333333333
1998	1	13	0	0	3.204166666666666
1998	1	14	0	0	3.633333333333334
1998	1	15	0	0	2.4458333333333337
1998	1	16	0	0	4.379166666666666
1998	1	17	0	0	1.0499999999999998
1998	1	18	0	0	-0.37500000000000006
1998	1	19	0	0	3.0375
1998	1	20	0	0	-1.0833333333333333
1998	1	21	0	0	-1.2
1998	1	22	0	0	-3.7916666666666665
1998	1	23	0	0	-3.8000000000000007
1998	1	24	0	0	-3.370833333333333
1998	1	25	0	0	-3.5875000000000004
1998	1	26	0	0	-4.958333333333333
1998	1	27	0	0	-6.899999999999999
1998	1	28	0	0	-7.354166666666668
1998	1	29	0	0	-4.8125
1998	1	30	0	0	-4.654166666666668
1998	1	31	0	0	-4.7124999999999995
1998	2	1	0	0	-5.5375000000000005
1998	2	2	0	0	-3.2249999999999996
1998	2	3	0	0	-2.558333333333333
1998	2	4	0	0	-5.829166666666667
1998	2	5	0	0	-6.237499999999998
1998	2	6	0	0	-6.204166666666666
1998	2	7	0	0	0.40833333333333327
1998	2	8	0	0	-0.7041666666666666
1998	2	9	0	0	-1.2333333333333336
1998	2	10	0	0	3.6791666666666667
1998	2	11	0	0	4.6375
1998	2	12	0	0	6.983333333333333
1998	2	13	0	0	5.420833333333333
1998	2	14	0	0	5.400000000000001
1998	2	15	0	0	5.320833333333335
1998	2	16	0	0	9.279166666666667
1998	2	17	0	0	4.5458333333333325
1998	2	18	0	0	1.6083333333333332
1998	2	19	0	0	8.466666666666667
1998	2	20	0	0	5.2
1998	2	21	0	0	9.133333333333335
1998	2	22	0	0	5.783333333333334
1998	2	23	0	0	1.15
1998	2	24	0	0	3.3625000000000003
1998	2	25	0	0	5.195833333333332
1998	2	26	0	0	4.1875
1998	2	27	0	0	5.679166666666666
1998	2	28	0	0	5.745833333333333
1998	3	1	0	0	1.1375
1998	3	2	0	0	3.320833333333333
1998	3	3	0	0	7.133333333333333
1998	3	4	0	0	12.999999999999998
1998	3	5	0	0	6.8708333333333345
1998	3	6	0	0	5.433333333333334
1998	3	7	0	0	9.512499999999998
1998	3	8	0	0	4.633333333333332
1998	3	9	0	0	-1.3500000000000003
1998	3	10	0	0	-4.220833333333333
1998	3	11	0	0	-0.9791666666666666
1998	3	12	0	0	1.0208333333333333
1998	3	13	0	0	-0.3541666666666666
1998	3	14	0	0	1.5458333333333334
1998	3	15	0	0	2.787499999999999
1998	3	16	0	0	3.6749999999999994
1998	3	17	0	0	4.6375
1998	3	18	0	0	4.075
1998	3	19	0	0	3.1625
1998	3	20	0	0	1.7916666666666663
1998	3	21	0	0	0.7333333333333333
1998	3	22	0	0	-1.4124999999999994
1998	3	23	0	0	0.2958333333333332
1998	3	24	0	0	-2.8958333333333326
1998	3	25	0	0	-4.054166666666667
1998	3	26	0	0	-0.025000000000000397
1998	3	27	0	0	4.895833333333333
1998	3	28	0	0	7.458333333333335
1998	3	29	0	0	10.204166666666667
1998	3	30	0	0	10.829166666666666
1998	3	31	0	0	10.950000000000001
1998	4	1	0	0	11.262499999999998
1998	4	2	0	0	10.379166666666668
1998	4	3	0	0	12.112500000000002
1998	4	4	0	0	6.8374999999999995
1998	4	5	0	0	6.716666666666665
1998	4	6	0	0	6.466666666666668
1998	4	7	0	0	5.579166666666667
1998	4	8	0	0	5.804166666666667
1998	4	9	0	0	5.904166666666666
1998	4	10	0	0	5.141666666666667
1998	4	11	0	0	5.245833333333334
1998	4	12	0	0	1.8416666666666668
1998	4	13	0	0	0.46666666666666673
1998	4	14	0	0	1.0333333333333332
1998	4	15	0	0	5.179166666666666
1998	4	16	0	0	3.508333333333334
1998	4	17	0	0	4.095833333333332
1998	4	18	0	0	1.791666666666667
1998	4	19	0	0	2.3999999999999995
1998	4	20	0	0	6.295833333333333
1998	4	21	0	0	7.941666666666667
1998	4	22	0	0	9.920833333333333
1998	4	23	0	0	12.008333333333333
1998	4	24	0	0	10.154166666666669
1998	4	25	0	0	11.695833333333333
1998	4	26	0	0	13.212500000000004
1998	4	27	0	0	11.254166666666665
1998	4	28	0	0	4.845833333333334
1998	4	29	0	0	7.154166666666665
1998	4	30	0	0	10.154166666666667
1998	5	1	0	0	9.704166666666666
1998	5	2	0	0	8.225
1998	5	3	0	0	9.700000000000001
1998	5	4	0	0	7.216666666666665
1998	5	5	0	0	6.629166666666667
1998	5	6	0	0	9.583333333333334
1998	5	7	0	0	11.241666666666667
1998	5	8	0	0	14.09166666666667
1998	5	9	0	0	15.270833333333337
1998	5	10	0	0	15.975
1998	5	11	0	0	17.266666666666666
1998	5	12	0	0	17.74166666666667
1998	5	13	0	0	17.770833333333332
1998	5	14	0	0	16.008333333333336
1998	5	15	0	0	13.412500000000001
1998	5	16	0	0	11.429166666666667
1998	5	17	0	0	9.716666666666667
1998	5	18	0	0	8.570833333333335
1998	5	19	0	0	11.170833333333334
1998	5	20	0	0	12.9375
1998	5	21	0	0	13.641666666666666
1998	5	22	0	0	10.683333333333332
1998	5	23	0	0	9.079166666666667
1998	5	24	0	0	9.370833333333334
1998	5	25	0	0	10.970833333333333
1998	5	26	0	0	12.458333333333336
1998	5	27	0	0	12.995833333333335
1998	5	28	0	0	14.333333333333336
1998	5	29	0	0	11.533333333333333
1998	5	30	0	0	14.450000000000003
1998	5	31	0	0	14.704166666666666
1998	6	1	0	0	13.500000000000002
1998	6	2	0	0	16.85
1998	6	3	0	0	15.245833333333332
1998	6	4	0	0	17.50416666666667
1998	6	5	0	0	20.666666666666664
1998	6	6	0	0	24.437499999999996
1998	6	7	0	0	17.054166666666664
1998	6	8	0	0	13.149999999999999
1998	6	9	0	0	15.483333333333334
1998	6	10	0	0	14.387499999999998
1998	6	11	0	0	10.070833333333335
1998	6	12	0	0	7.116666666666666
1998	6	13	0	0	7.558333333333334
1998	6	14	0	0	10.129166666666668
1998	6	15	0	0	10.229166666666666
1998	6	16	0	0	10.295833333333333
1998	6	17	0	0	11.833333333333336
1998	6	18	0	0	13.320833333333335
1998	6	19	0	0	15.083333333333336
1998	6	20	0	0	18.349999999999998
1998	6	21	0	0	21.929166666666674
1998	6	22	0	0	19.812500000000004
1998	6	23	0	0	16.429166666666667
1998	6	24	0	0	16.395833333333336
1998	6	25	0	0	18.041666666666668
1998	6	26	0	0	16.633333333333336
1998	6	27	0	0	17.475
1998	6	28	0	0	15.170833333333333
1998	6	29	0	0	16.3875
1998	6	30	0	0	16.349999999999998
1998	7	1	0	0	16.6625
1998	7	2	0	0	13.641666666666667
1998	7	3	0	0	14.77083333333333
1998	7	4	0	0	14.945833333333335
1998	7	5	0	0	14.941666666666665
1998	7	6	0	0	17.104166666666668
1998	7	7	0	0	14.845833333333333
1998	7	8	0	0	9.925000000000002
1998	7	9	0	0	12.791666666666666
1998	7	10	0	0	14.954166666666666
1998	7	11	0	0	16.291666666666668
1998	7	12	0	0	18.69583333333333
1998	7	13	0	0	18.09166666666667
1998	7	14	0	0	13.612500000000004
1998	7	15	0	0	13.775000000000004
1998	7	16	0	0	12.758333333333333
1998	7	17	0	0	16.679166666666664
1998	7	18	0	0	18.8
1998	7	19	0	0	19.88333333333333
1998	7	20	0	0	22.91666666666666
1998	7	21	0	0	22.09583333333333
1998	7	22	0	0	18.6625
1998	7	23	0	0	20.812500000000004
1998	7	24	0	0	18.045833333333334
1998	7	25	0	0	16.86666666666667
1998	7	26	0	0	17.483333333333338
1998	7	27	0	0	16.52083333333333
1998	7	28	0	0	14.866666666666667
1998	7	29	0	0	16.350000000000005
1998	7	30	0	0	18.949999999999996
1998	7	31	0	0	14.633333333333335
1998	8	1	0	0	15.966666666666669
1998	8	2	0	0	14.43333333333333
1998	8	3	0	0	14.308333333333332
1998	8	4	0	0	16.245833333333334
1998	8	5	0	0	15.745833333333332
1998	8	6	0	0	14.754166666666665
1998	8	7	0	0	16.395833333333336
1998	8	8	0	0	18.40833333333333
1998	8	9	0	0	21.295833333333334
1998	8	10	0	0	21.041666666666668
1998	8	11	0	0	22.700000000000003
1998	8	12	0	0	22.74166666666667
1998	8	13	0	0	19.6125
1998	8	14	0	0	16.724999999999998
1998	8	15	0	0	17.720833333333335
1998	8	16	0	0	19.566666666666666
1998	8	17	0	0	19.97916666666667
1998	8	18	0	0	17.21666666666667
1998	8	19	0	0	17.416666666666668
1998	8	20	0	0	17.770833333333332
1998	8	21	0	0	15.66666666666667
1998	8	22	0	0	13.970833333333331
1998	8	23	0	0	14.174999999999995
1998	8	24	0	0	13.7875
1998	8	25	0	0	13.654166666666669
1998	8	26	0	0	13.912500000000003
1998	8	27	0	0	11.862500000000002
1998	8	28	0	0	9.370833333333335
1998	8	29	0	0	9.737499999999999
1998	8	30	0	0	9.995833333333335
1998	8	31	0	0	12.170833333333334
1998	9	1	0	0	13.991666666666667
1998	9	2	0	0	16.787499999999998
1998	9	3	0	0	16.345833333333328
1998	9	4	0	0	15.587500000000004
1998	9	5	0	0	13.400000000000004
1998	9	6	0	0	13.133333333333331
1998	9	7	0	0	12.816666666666668
1998	9	8	0	0	14.458333333333336
1998	9	9	0	0	16.562500000000004
1998	9	10	0	0	17.5625
1998	9	11	0	0	12.491666666666665
1998	9	12	0	0	9.183333333333332
1998	9	13	0	0	6.770833333333333
1998	9	14	0	0	6.6499999999999995
1998	9	15	0	0	8.799999999999999
1998	9	16	0	0	11.466666666666663
1998	9	17	0	0	9.3
1998	9	18	0	0	9.25
1998	9	19	0	0	7.404166666666666
1998	9	20	0	0	8.583333333333334
1998	9	21	0	0	9.487499999999999
1998	9	22	0	0	8.1875
1998	9	23	0	0	8.987499999999999
1998	9	24	0	0	10.983333333333334
1998	9	25	0	0	12.533333333333333
1998	9	26	0	0	12.320833333333331
1998	9	27	0	0	12.362499999999999
1998	9	28	0	0	11.845833333333333
1998	9	29	0	0	11.399999999999999
1998	9	30	0	0	11.504166666666665
1998	10	1	0	0	9.370833333333334
1998	10	2	0	0	7.424999999999998
1998	10	3	0	0	8.833333333333334
1998	10	4	0	0	7.383333333333334
1998	10	5	0	0	8.404166666666667
1998	10	6	0	0	8.554166666666665
1998	10	7	0	0	7.566666666666666
1998	10	8	0	0	7.733333333333332
1998	10	9	0	0	8.737499999999999
1998	10	10	0	0	10.045833333333333
1998	10	11	0	0	9.183333333333332
1998	10	12	0	0	8.741666666666667
1998	10	13	0	0	6.983333333333333
1998	10	14	0	0	10.337499999999999
1998	10	15	0	0	12.049999999999999
1998	10	16	0	0	12.966666666666669
1998	10	17	0	0	13.85
1998	10	18	0	0	8.295833333333333
1998	10	19	0	0	6.387499999999999
1998	10	20	0	0	4.6625000000000005
1998	10	21	0	0	6.829166666666666
1998	10	22	0	0	10.0375
1998	10	23	0	0	10.841666666666667
1998	10	24	0	0	10.666666666666666
1998	10	25	0	0	9.466666666666667
1998	10	26	0	0	5.304166666666666
1998	10	27	0	0	6.341666666666668
1998	10	28	0	0	12.954166666666666
1998	10	29	0	0	10.325000000000001
1998	10	30	0	0	4.7541666666666655
1998	10	31	0	0	5.7250000000000005
1998	11	1	0	0	7.604166666666667
1998	11	2	0	0	5.708333333333333
1998	11	3	0	0	6.941666666666669
1998	11	4	0	0	4.733333333333333
1998	11	5	0	0	2.662499999999999
1998	11	6	0	0	2.920833333333334
1998	11	7	0	0	2.670833333333333
1998	11	8	0	0	5.920833333333332
1998	11	9	0	0	10.425
1998	11	10	0	0	9.370833333333332
1998	11	11	0	0	2.1833333333333327
1998	11	12	0	0	-0.28333333333333316
1998	11	13	0	0	2.804166666666667
1998	11	14	0	0	2.5291666666666663
1998	11	15	0	0	2.0541666666666667
1998	11	16	0	0	1.1833333333333331
1998	11	17	0	0	-2.4666666666666672
1998	11	18	0	0	-4.6000000000000005
1998	11	19	0	0	-6.5
1998	11	20	0	0	-4.520833333333333
1998	11	21	0	0	-5.941666666666666
1998	11	22	0	0	-9.891666666666667
1998	11	23	0	0	-9.608333333333334
1998	11	24	0	0	-5.5249999999999995
1998	11	25	0	0	-2.5125
1998	11	26	0	0	-0.1416666666666667
1998	11	27	0	0	1.1458333333333333
1998	11	28	0	0	-0.3875
1998	11	29	0	0	-2.6208333333333327
1998	11	30	0	0	-1.3166666666666667
1998	12	1	0	0	-2.154166666666667
1998	12	2	0	0	-4.183333333333333
1998	12	3	0	0	-5.324999999999999
1998	12	4	0	0	-4.9125000000000005
1998	12	5	0	0	-2.5124999999999997
1998	12	6	0	0	-2.766666666666666
1998	12	7	0	0	-3.2000000000000006
1998	12	8	0	0	-5.8
1998	12	9	0	0	-7.512500000000003
1998	12	10	0	0	1.695833333333333
1998	12	11	0	0	2.1125000000000003
1998	12	12	0	0	2.4458333333333333
1998	12	13	0	0	7.933333333333333
1998	12	14	0	0	6.725000000000001
1998	12	15	0	0	3.0625
1998	12	16	0	0	5.5874999999999995
1998	12	17	0	0	-0.07916666666666664
1998	12	18	0	0	6.633333333333333
1998	12	19	0	0	5.9416666666666655
1998	12	20	0	0	0.5541666666666666
1998	12	21	0	0	-2.4833333333333334
1998	12	22	0	0	-6.233333333333335
1998	12	23	0	0	-6.2375
1998	12	24	0	0	1.5958333333333332
1998	12	25	0	0	-0.2791666666666667
1998	12	26	0	0	4.633333333333334
1998	12	27	0	0	9.075
1998	12	28	0	0	7.325
1998	12	29	0	0	2.358333333333333
1998	12	30	0	0	0.19166666666666674
1998	12	31	0	0	1.6541666666666668
1999	1	1	0	0	5.312499999999998
1999	1	2	0	0	4.391666666666667
1999	1	3	0	0	5.2625
1999	1	4	0	0	7.970833333333332
1999	1	5	0	0	5.845833333333331
