YYYY	MM	DD	hh	mm	PET	R_R0
1997	6	14	0	0	2.416700215518678	0
1997	6	15	0	0	4.2582776795165085	0
1997	6	16	0	0	3.9524642141606554	0
1997	6	17	0	0	3.236227697808787	0
1997	6	18	0	0	2.502571919310612	0
1997	6	19	0	0	0.7983751338811875	0
1997	6	20	0	0	3.140889193550149	0
1997	6	21	0	0	1.2740341110065234	0
1997	6	22	0	0	1.8915341937774184	0
1997	6	23	0	0	1.8960169548117294	0
1997	6	24	0	0	1.7446389773193611	0
1997	6	25	0	0	2.3620082545806165	0
1997	6	26	0	0	1.6247995154045713	0
1997	6	27	0	0	0.6031741414309593	0
1997	6	28	0	0	3.1589193987775377	0
1997	6	29	0	0	2.127463119681061	0
1997	6	30	0	0	3.319974002006248	0
1997	7	1	0	0	3.550162641824862	0
1997	7	2	0	0	4.277952634568791	0
1997	7	3	0	0	2.45441105713959	0
1997	7	4	0	0	1.2692853199450431	0
1997	7	5	0	0	0.7385966444412866	0
1997	7	6	0	0	0.932836492366919	0
1997	7	7	0	0	3.016914381469152	0
1997	7	8	0	0	4.8591509885951485	0
1997	7	9	0	0	4.865352895220754	0
1997	7	10	0	0	4.495505363128769	0
1997	7	11	0	0	3.394349270665504	0
1997	7	12	0	0	3.1543020986092567	0
1997	7	13	0	0	4.79617062869035	0
1997	7	14	0	0	2.5089693514559928	0
1997	7	15	0	0	4.079425554748235	0
1997	7	16	0	0	5.242753118399529	0
1997	7	17	0	0	2.5912265200192146	0
1997	7	18	0	0	1.521783832251452	0
1997	7	19	0	0	0.721638124075428	0
1997	7	20	0	0	2.7228725859786547	0
1997	7	21	0	0	4.538635160921583	0
1997	7	22	0	0	4.992710928768014	0
1997	7	23	0	0	1.6807362633726661	0
1997	7	24	0	0	4.266887710123337	0
1997	7	25	0	0	1.033494765529916	0
1997	7	26	0	0	2.1415561615098975	0
1997	7	27	0	0	4.579125176397601	0
1997	7	28	0	0	3.736397917274595	0
1997	7	29	0	0	3.025492516344419	0
1997	7	30	0	0	4.818192803631291	0
1997	7	31	0	0	2.2568033710339277	0
1997	8	1	0	0	0.5928397165284487	0
1997	8	2	0	0	1.3141513051794187	0
1997	8	3	0	0	3.485337289049468	0
1997	8	4	0	0	5.211977878705695	0
1997	8	5	0	0	4.874356634288061	0
1997	8	6	0	0	1.4877071169586977	0
1997	8	7	0	0	2.3383161144038205	0
1997	8	8	0	0	2.5767460197060434	0
1997	8	9	0	0	4.839556758620085	0
1997	8	10	0	0	5.0233585044062306	0
1997	8	11	0	0	4.818668575594746	0
1997	8	12	0	0	3.7873952893364766	0
1997	8	13	0	0	3.540025285219196	0
1997	8	14	0	0	4.137815227170906	0
1997	8	15	0	0	3.6411213935124445	0
1997	8	16	0	0	3.9583507902173003	0
1997	8	17	0	0	2.1691149163649825	0
1997	8	18	0	0	2.8600656227133117	0
1997	8	19	0	0	4.020812671549464	0
1997	8	20	0	0	4.146373018870882	0
1997	8	21	0	0	3.504696223050938	0
1997	8	22	0	0	3.7773134928955368	0
1997	8	23	0	0	4.435577578290371	0
1997	8	24	0	0	4.0063055678722765	0
1997	8	25	0	0	4.323859397264886	0
1997	8	26	0	0	2.008640057853252	0
1997	8	27	0	0	3.138730338475839	0
1997	8	28	0	0	0.582044174303598	0
1997	8	29	0	0	2.370509955622611	0
1997	8	30	0	0	1.4171891596390758	0
1997	8	31	0	0	4.152390548731811	0
1997	9	1	0	0	4.177538126175879	0
1997	9	2	0	0	1.4741822289572857	0
1997	9	3	0	0	1.191523714708634	0
1997	9	4	0	0	2.503814327983992	0
1997	9	5	0	0	3.922581301086188	0
1997	9	6	0	0	2.077615406338465	0
1997	9	7	0	0	1.0594466305214238	0
1997	9	8	0	0	3.2511959016007355	0
1997	9	9	0	0	3.7471210141233247	0
1997	9	10	0	0	2.3189253504441734	0
1997	9	11	0	0	3.505436570418638	0
1997	9	12	0	0	3.58597136681336	0
1997	9	13	0	0	0.7029628763079572	0
1997	9	14	0	0	1.8634205799164065	0
1997	9	15	0	0	3.006269324153773	0
1997	9	16	0	0	3.2445685621581237	0
1997	9	17	0	0	3.293253804587097	0
1997	9	18	0	0	3.2295492282810185	0
1997	9	19	0	0	3.26050907313154	0
1997	9	20	0	0	0.36327900792073325	0
1997	9	21	0	0	1.1293015662478763	0
1997	9	22	0	0	2.6688445932364093	0
1997	9	23	0	0	2.271353231783384	0
1997	9	24	0	0	2.017778566477988	0
1997	9	25	0	0	0.6855371539159174	0
1997	9	26	0	0	1.5730944300588885	0
1997	9	27	0	0	2.5357842204897008	0
1997	9	28	0	0	2.660545923554242	0
1997	9	29	0	0	2.8028002210544796	0
1997	9	30	0	0	2.445911700520381	0
1997	10	1	0	0	2.0181024986157716	0
1997	10	2	0	0	2.335400410077694	0
1997	10	3	0	0	2.2931365294370663	0
1997	10	4	0	0	2.4459383016332685	0
1997	10	5	0	0	2.7301810646982907	0
1997	10	6	0	0	2.494769925185763	0
1997	10	7	0	0	0.9057341481616411	0
1997	10	8	0	0	1.9156004374538684	0
1997	10	9	0	0	2.0241470842879172	0
1997	10	10	0	0	0.5623111516378719	0
1997	10	11	0	0	0.7380211369318308	0
1997	10	12	0	0	0.47279396125727097	0
1997	10	13	0	0	0.752693025024725	0
1997	10	14	0	0	0.8682015567539427	0
1997	10	15	0	0	0.3759142145874295	0
1997	10	16	0	0	0.4702901341541097	0
1997	10	17	0	0	1.6608300611871951	0
1997	10	18	0	0	1.5068452717294358	0
1997	10	19	0	0	1.8604063253591887	0
1997	10	20	0	0	1.83910641445356	0
1997	10	21	0	0	0.09867634229442065	0
1997	10	22	0	0	0.2946868660913099	0
1997	10	23	0	0	0.42445087268907766	0
1997	10	24	0	0	0.6153468175340647	0
1997	10	25	0	0	1.2251109298269054	0
1997	10	26	0	0	1.4379691224522961	0
1997	10	27	0	0	0.38318720431436204	0
1997	10	28	0	0	0.6825806909018894	0
1997	10	29	0	0	0.9056340272404044	0
1997	10	30	0	0	0.3976402725872683	0
1997	10	31	0	0	0.9067800630858449	0
1997	11	1	0	0	1.1301913383057343	0
1997	11	2	0	0	1.3424619806195568	0
1997	11	3	0	0	1.2711635034349538	0
1997	11	4	0	0	0.556621687626325	0
1997	11	5	0	0	1.1101414317086933	0
1997	11	6	0	0	0.7888940445535435	0
1997	11	7	0	0	0.8238878948194035	0
1997	11	8	0	0	0.311888575324856	0
1997	11	9	0	0	0.2702378834019163	0
1997	11	10	0	0	1.067480330467893	0
1997	11	11	0	0	0.6998792966597225	0
1997	11	12	0	0	0.13522560171532105	0
1997	11	13	0	0	0.44970721563821325	0
1997	11	14	0	0	0.45906650179138514	0
1997	11	15	0	0	0.7806403139954954	0
1997	11	16	0	0	0.577813622763301	0
1997	11	17	0	0	0.15151799636066327	0
1997	11	18	0	0	0.4230354180378336	0
1997	11	19	0	0	0.12182980415919006	0
1997	11	20	0	0	0.5252058581085224	0
1997	11	21	0	0	0.6394075206536445	0
1997	11	22	0	0	0.39929494866918314	0
1997	11	23	0	0	0.09371832817599787	0
1997	11	24	0	0	0.21587319300203606	0
1997	11	25	0	0	0.33302994321431656	0
1997	11	26	0	0	0.5184328419829467	0
1997	11	27	0	0	0.28792867108106046	0
1997	11	28	0	0	0.683867261365013	0
1997	11	29	0	0	0.5434399162789625	0
1997	11	30	0	0	0.4640312472242825	0
1997	12	1	0	0	0.06798605914449804	0
1997	12	2	0	0	0.07381420133343626	0
1997	12	3	0	0	0.1167168830450156	0
1997	12	4	0	0	0.11749309140167383	0
1997	12	5	0	0	0.2960263312261663	0
1997	12	6	0	0	0.1328855520571213	0
1997	12	7	0	0	0.7400070843915827	0
1997	12	8	0	0	0.2689596130761403	0
1997	12	9	0	0	0.26823208737223625	0
1997	12	10	0	0	0.5195840960843332	0
1997	12	11	0	0	0.1718342018321245	0
1997	12	12	0	0	0.201999551304431	0
1997	12	13	0	0	0.1202944455381894	0
1997	12	14	0	0	0.3334547804013426	0
1997	12	15	0	0	0.10709679002955733	0
1997	12	16	0	0	0.1895874508046751	0
1997	12	17	0	0	0.27022533832495954	0
1997	12	18	0	0	0.2628283420534686	0
1997	12	19	0	0	0.4833487232059156	0
1997	12	20	0	0	0.10902226300270308	0
1997	12	21	0	0	0.08175239718161878	0
1997	12	22	0	0	0.05993549208541664	0
1997	12	23	0	0	0.36724367637940125	0
1997	12	24	0	0	0.3581505686259554	0
1997	12	25	0	0	0.7777687164946261	0
1997	12	26	0	0	0.3001635290641741	0
1997	12	27	0	0	0.42704774692760916	0
1997	12	28	0	0	0.18704423410987414	0
1997	12	29	0	0	0.3660782513756633	0
1997	12	30	0	0	0.48243501340785555	0
1997	12	31	0	0	0.4765722054427988	0
1998	1	1	0	0	0.5602599007736628	0
1998	1	2	0	0	0.22085008317467736	0
1998	1	3	0	0	0.2895849960832608	0
1998	1	4	0	0	0.734237850072632	0
1998	1	5	0	0	0.7916503803176751	0
1998	1	6	0	0	0.14132960204515077	0
1998	1	7	0	0	0.4198670454235709	0
1998	1	8	0	0	0.8746751133056894	0
1998	1	9	0	0	0.8743238809446315	0
1998	1	10	0	0	0.8605627941529133	0
1998	1	11	0	0	0.8776390514382192	0
1998	1	12	0	0	0.8521502370277156	0
1998	1	13	0	0	0.7270718399054805	0
1998	1	14	0	0	0.6850068406754628	0
1998	1	15	0	0	0.6219777616968039	0
1998	1	16	0	0	0.1364968483143968	0
1998	1	17	0	0	0.28032157772868516	0
1998	1	18	0	0	0.5743378088505989	0
1998	1	19	0	0	0.5219886730676194	0
1998	1	20	0	0	0.2861678578410436	0
1998	1	21	0	0	0.2102132110083882	0
1998	1	22	0	0	0.12409749005770754	0
1998	1	23	0	0	0.24520492520381415	0
1998	1	24	0	0	0.16195641609798864	0
1998	1	25	0	0	0.11755503396308328	0
1998	1	26	0	0	0.12961996428862463	0
1998	1	27	0	0	0.37627481397045404	0
1998	1	28	0	0	0.6833862780471841	0
1998	1	29	0	0	0.3761547972608907	0
1998	1	30	0	0	0.6121548207425976	0
1998	1	31	0	0	0.34143976614888394	0
1998	2	1	0	0	0.31270278391058925	0
1998	2	2	0	0	0.795594106109863	0
1998	2	3	0	0	0.585779124868957	0
1998	2	4	0	0	0.45378459648603015	0
1998	2	5	0	0	1.0747672901723124	0
1998	2	6	0	0	0.8556193728004473	0
1998	2	7	0	0	1.0149538837976038	0
1998	2	8	0	0	1.156275752732272	0
1998	2	9	0	0	1.2311062432710378	0
1998	2	10	0	0	1.3352599416144377	0
1998	2	11	0	0	1.5508178754137356	0
1998	2	12	0	0	1.5031698673552323	0
1998	2	13	0	0	1.6085392184226346	0
1998	2	14	0	0	1.56745889362267	0
1998	2	15	0	0	1.6281931926042696	0
1998	2	16	0	0	1.45390186884016	0
1998	2	17	0	0	0.45031256120858937	0
1998	2	18	0	0	1.5046007851619345	0
1998	2	19	0	0	1.801179474883316	0
1998	2	20	0	0	1.8148001385595807	0
1998	2	21	0	0	1.8690245415019742	0
1998	2	22	0	0	0.46336149264057525	0
1998	2	23	0	0	0.28908862842390703	0
1998	2	24	0	0	0.42214853457163254	0
1998	2	25	0	0	0.822068477408817	0
1998	2	26	0	0	1.1041923062518708	0
1998	2	27	0	0	1.5622246824339572	0
1998	2	28	0	0	0.5849222007241194	0
1998	3	1	0	0	0.3767987607100961	0
1998	3	2	0	0	1.1237757369505812	0
1998	3	3	0	0	1.3899384851984602	0
1998	3	4	0	0	1.1815016270203322	0
1998	3	5	0	0	1.121538510779095	0
1998	3	6	0	0	0.8071426467171797	0
1998	3	7	0	0	1.202435249654315	0
1998	3	8	0	0	0.6357393588741023	0
1998	3	9	0	0	1.2916750170705749	0
1998	3	10	0	0	1.9474166466329295	0
1998	3	11	0	0	1.1625878036595232	0
1998	3	12	0	0	0.3031666046598636	0
1998	3	13	0	0	0.6335225976110742	0
1998	3	14	0	0	0.5138227942546998	0
1998	3	15	0	0	0.38095921490363516	0
1998	3	16	0	0	0.5583393234821201	0
1998	3	17	0	0	0.4173534969450889	0
1998	3	18	0	0	1.19243875332802	0
1998	3	19	0	0	0.7447622397864283	0
1998	3	20	0	0	0.8231253849795196	0
1998	3	21	0	0	0.7315512582923449	0
1998	3	22	0	0	2.2700628849857862	0
1998	3	23	0	0	0.5634456690634574	0
1998	3	24	0	0	0.25546347820734894	0
1998	3	25	0	0	2.0931300892745517	0
1998	3	26	0	0	2.6102740130033695	0
1998	3	27	0	0	1.2645393458929592	0
1998	3	28	0	0	2.610016408623787	0
1998	3	29	0	0	3.411302140182973	0
1998	3	30	0	0	3.1069774352499104	0
1998	3	31	0	0	3.253851685568811	0
1998	4	1	0	0	1.9261483973093292	0
1998	4	2	0	0	2.5473989088513083	0
1998	4	3	0	0	2.374063055607151	0
1998	4	4	0	0	0.6720556471642036	0
1998	4	5	0	0	1.0340455816677987	0
1998	4	6	0	0	2.1030158212044787	0
1998	4	7	0	0	0.8348196694819563	0
1998	4	8	0	0	2.4001281438351674	0
1998	4	9	0	0	2.283169038430009	0
1998	4	10	0	0	2.427383476612065	0
1998	4	11	0	0	2.262021595483441	0
1998	4	12	0	0	1.519023215753104	0
1998	4	13	0	0	0.8398396642723602	0
1998	4	14	0	0	2.8253779407277655	0
1998	4	15	0	0	1.5469704822719983	0
1998	4	16	0	0	2.2532208313121904	0
1998	4	17	0	0	1.674929450229849	0
1998	4	18	0	0	0.7062053468492293	0
1998	4	19	0	0	1.7743853097776916	0
1998	4	20	0	0	3.758730146233565	0
1998	4	21	0	0	1.6316820437612987	0
1998	4	22	0	0	4.155537741492917	0
1998	4	23	0	0	4.071960145145471	0
1998	4	24	0	0	1.4037350799806307	0
1998	4	25	0	0	3.798176735079755	0
1998	4	26	0	0	3.263698699190339	0
1998	4	27	0	0	3.5068862466472783	0
1998	4	28	0	0	0.7254672644790694	0
1998	4	29	0	0	2.175036471168058	0
1998	4	30	0	0	4.118144297026869	0
1998	5	1	0	0	1.1167167233722237	0
1998	5	2	0	0	1.3231014782629966	0
1998	5	3	0	0	2.3248346847921053	0
1998	5	4	0	0	0.2991232990058388	0
1998	5	5	0	0	2.919607974581968	0
1998	5	6	0	0	2.5333728963419944	0
1998	5	7	0	0	4.42637162671867	0
1998	5	8	0	0	4.699680192912803	0
1998	5	9	0	0	4.0960308114814366	0
1998	5	10	0	0	4.820014491733214	0
1998	5	11	0	0	5.113647315416828	0
1998	5	12	0	0	5.058992686111893	0
1998	5	13	0	0	4.921837449062332	0
1998	5	14	0	0	4.678881074562126	0
1998	5	15	0	0	4.883103637829256	0
1998	5	16	0	0	4.548938801329189	0
1998	5	17	0	0	3.388715431920854	0
1998	5	18	0	0	3.5620335942882946	0
1998	5	19	0	0	4.645444629676479	0
1998	5	20	0	0	4.804957546088945	0
1998	5	21	0	0	3.364442959833767	0
1998	5	22	0	0	1.5863497636970385	0
1998	5	23	0	0	3.7698684702416543	0
1998	5	24	0	0	2.721534904573727	0
1998	5	25	0	0	1.7660315972385752	0
1998	5	26	0	0	3.1144569841572176	0
1998	5	27	0	0	3.5265189736150946	0
1998	5	28	0	0	2.3766973374881704	0
1998	5	29	0	0	0.8986889731497794	0
1998	5	30	0	0	5.15971364223182	0
1998	5	31	0	0	3.762140230723046	0
1998	6	1	0	0	4.965257231271689	0
1998	6	2	0	0	4.874837747143515	0
1998	6	3	0	0	2.37412282998378	0
1998	6	4	0	0	4.087737306696651	0
1998	6	5	0	0	5.0629612241299675	0
1998	6	6	0	0	5.160620710660281	0
1998	6	7	0	0	3.0317855606606168	0
1998	6	8	0	0	3.769363642447402	0
1998	6	9	0	0	5.454626580490838	0
1998	6	10	0	0	1.8484873622537967	0
1998	6	11	0	0	1.3163504493320426	0
1998	6	12	0	0	0.7518163234689699	0
1998	6	13	0	0	2.2618219599411575	0
1998	6	14	0	0	2.4202146609127153	0
1998	6	15	0	0	1.718454273206323	0
1998	6	16	0	0	2.1397768512687736	0
1998	6	17	0	0	3.981755177100953	0
1998	6	18	0	0	4.305717769655758	0
1998	6	19	0	0	5.333110992719222	0
1998	6	20	0	0	5.747939901867884	0
1998	6	21	0	0	5.876584673669365	0
1998	6	22	0	0	3.967317776734185	0
1998	6	23	0	0	3.794417325752093	0
1998	6	24	0	0	4.932409637068206	0
1998	6	25	0	0	5.076589569037039	0
1998	6	26	0	0	1.9916341414473904	0
1998	6	27	0	0	3.7631628817275447	0
1998	6	28	0	0	1.3951608695394517	0
1998	6	29	0	0	4.32751414790048	0
1998	6	30	0	0	3.9774569692783435	0
1998	7	1	0	0	3.2867111147736674	0
1998	7	2	0	0	0.8332918933751334	0
1998	7	3	0	0	1.6093370543762409	0
1998	7	4	0	0	3.4572874196276726	0
1998	7	5	0	0	2.6602407526229648	0
1998	7	6	0	0	4.907006837989958	0
1998	7	7	0	0	2.074085890068871	0
1998	7	8	0	0	1.5838604751546412	0
1998	7	9	0	0	2.280894566152738	0
1998	7	10	0	0	1.9789871301043187	0
1998	7	11	0	0	3.011778607930991	0
1998	7	12	0	0	5.214204852332363	0
1998	7	13	0	0	3.5014438406893054	0
1998	7	14	0	0	4.084318705761472	0
1998	7	15	0	0	3.9019560756129836	0
1998	7	16	0	0	1.724559160156442	0
1998	7	17	0	0	3.932575058039924	0
1998	7	18	0	0	4.708380927189177	0
1998	7	19	0	0	5.492074723940815	0
1998	7	20	0	0	5.433159277545624	0
1998	7	21	0	0	4.0389034406260995	0
1998	7	22	0	0	2.8054539371348146	0
1998	7	23	0	0	5.868063374839318	0
1998	7	24	0	0	2.397405746393129	0
1998	7	25	0	0	2.5740746210278287	0
1998	7	26	0	0	4.30419800863162	0
1998	7	27	0	0	0.8667644916017714	0
1998	7	28	0	0	2.483911218508409	0
1998	7	29	0	0	4.469059072173362	0
1998	7	30	0	0	5.476942861557882	0
1998	7	31	0	0	1.3453586329024463	0
1998	8	1	0	0	3.0528775168596667	0
1998	8	2	0	0	0.8926863617060462	0
1998	8	3	0	0	0.6573194194304536	0
1998	8	4	0	0	1.4933884658790515	0
1998	8	5	0	0	2.3252587704277037	0
1998	8	6	0	0	5.424271967925679	0
1998	8	7	0	0	5.742190968622996	0
1998	8	8	0	0	5.95266527289917	0
1998	8	9	0	0	5.841523509735376	0
1998	8	10	0	0	5.4345699250725605	0
1998	8	11	0	0	5.536007724041647	0
1998	8	12	0	0	4.909482726363086	0
1998	8	13	0	0	2.2601715425654887	0
1998	8	14	0	0	4.6591676990312765	0
1998	8	15	0	0	4.351160565162298	0
1998	8	16	0	0	4.65288112583342	0
1998	8	17	0	0	4.180916917822822	0
1998	8	18	0	0	0.9779314958872549	0
1998	8	19	0	0	3.331459141920031	0
1998	8	20	0	0	3.630740783414751	0
1998	8	21	0	0	1.192139115015105	0
1998	8	22	0	0	0.941882183204138	0
1998	8	23	0	0	3.557390534903742	0
1998	8	24	0	0	1.1968024596404228	0
1998	8	25	0	0	3.425974452659605	0
1998	8	26	0	0	4.215916712778462	0
1998	8	27	0	0	0.5491822694291699	0
1998	8	28	0	0	2.903576587724893	0
1998	8	29	0	0	2.0436747186083934	0
1998	8	30	0	0	2.5850167285572327	0
1998	8	31	0	0	3.72632229832793	0
1998	9	1	0	0	1.816494175597404	0
1998	9	2	0	0	2.460695789084368	0
1998	9	3	0	0	1.1233674536831413	0
1998	9	4	0	0	2.3162353913017784	0
1998	9	5	0	0	1.0742417249194802	0
1998	9	6	0	0	2.2856264136451117	0
1998	9	7	0	0	1.3516910218078255	0
1998	9	8	0	0	1.907768318213833	0
1998	9	9	0	0	3.6527851017769697	0
1998	9	10	0	0	2.9099220189562907	0
1998	9	11	0	0	0.331688041638111	0
1998	9	12	0	0	0.7542429784948494	0
1998	9	13	0	0	1.2405497861466463	0
1998	9	14	0	0	0.9179063656897173	0
1998	9	15	0	0	1.0790198798265247	0
1998	9	16	0	0	1.233192300787631	0
1998	9	17	0	0	0.6257366639200507	0
1998	9	18	0	0	1.2258693132553264	0
1998	9	19	0	0	1.6819515521138655	0
1998	9	20	0	0	2.048055527711843	0
1998	9	21	0	0	1.1880883868325294	0
1998	9	22	0	0	0.968316334607719	0
1998	9	23	0	0	1.2485450107452127	0
1998	9	24	0	0	2.4530381503589567	0
1998	9	25	0	0	2.6511994965425725	0
1998	9	26	0	0	1.499734356844686	0
1998	9	27	0	0	1.471925495783063	0
1998	9	28	0	0	1.7656642479044202	0
1998	9	29	0	0	1.6527394632906847	0
1998	9	30	0	0	0.672447605284622	0
1998	10	1	0	0	0.7526959329162146	0
1998	10	2	0	0	1.4585804042536599	0
1998	10	3	0	0	1.198204710803065	0
1998	10	4	0	0	0.5436607229368674	0
1998	10	5	0	0	1.0445147046889014	0
1998	10	6	0	0	0.3121757486815138	0
