YYYY MM DOY hh EVENT_ID EVENT_ID_FF time_step PREC PET TA itt
2018 1 1 13.0 0 1 600.0 0.5398487977106479 0.01618679183925451 15.027610585618012 70
2018 1 1 13.0 0 1 600.0 5.922632925943052 0.01618679183925451 15.027610585618012 71
2018 1 1 13.0 0 1 600.0 4.656244138850279 0.01618679183925451 15.027610585618012 72
2018 1 1 13.0 0 1 600.0 1.2724225210516174 0.01618679183925451 15.027610585618012 73
2018 1 1 14.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 74
2018 1 1 14.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 75
2018 1 1 14.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 76
2018 1 1 14.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 77
2018 1 1 14.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 78
2018 1 1 14.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 79
2018 1 1 15.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 80
2018 1 1 15.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 81
2018 1 1 15.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 82
2018 1 1 15.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 83
2018 1 1 15.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 84
2018 1 1 15.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 85
2018 1 1 16.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 86
2018 1 1 16.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 87
2018 1 1 16.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 88
2018 1 1 16.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 89
2018 1 1 16.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 90
2018 1 1 16.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 91
2018 1 1 17.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 92
2018 1 1 17.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 93
2018 1 1 17.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 94
2018 1 1 17.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 95
2018 1 1 17.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 96
2018 1 1 17.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 97
2018 1 1 18.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 98
2018 1 1 18.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 99
2018 1 1 18.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 100
2018 1 1 18.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 101
2018 1 1 18.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 102
2018 1 1 18.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 103
2018 1 1 19.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 104
2018 1 1 19.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 105
2018 1 1 19.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 106
2018 1 1 19.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 107
2018 1 1 19.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 108
2018 1 1 19.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 109
2018 1 1 20.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 110
2018 1 1 20.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 111
2018 1 1 20.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 112
2018 1 1 20.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 113
2018 1 1 20.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 114
2018 1 1 20.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 115
2018 1 1 21.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 116
2018 1 1 21.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 117
2018 1 1 21.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 118
2018 1 1 21.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 119
2018 1 1 21.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 120
2018 1 1 21.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 121
2018 1 1 22.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 122
2018 1 1 22.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 123
2018 1 1 22.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 124
2018 1 1 22.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 125
2018 1 1 22.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 126
2018 1 1 22.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 127
2018 1 1 23.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 128
2018 1 1 23.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 129
2018 1 1 23.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 130
2018 1 1 23.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 131
2018 1 1 23.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 132
2018 1 1 23.0 0 1 600.0 0.0 0.01618679183925451 15.027610585618012 133
2018 1 2 0.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 134
2018 1 2 0.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 135
2018 1 2 0.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 136
2018 1 2 0.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 137
2018 1 2 0.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 138
2018 1 2 0.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 139
2018 1 2 1.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 140
2018 1 2 1.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 141
2018 1 2 1.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 142
2018 1 2 1.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 143
2018 1 2 1.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 144
2018 1 2 1.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 145
2018 1 2 2.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 146
2018 1 2 2.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 147
2018 1 2 2.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 148
2018 1 2 2.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 149
2018 1 2 2.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 150
2018 1 2 2.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 151
2018 1 2 3.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 152
2018 1 2 3.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 153
2018 1 2 3.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 154
2018 1 2 3.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 155
2018 1 2 3.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 156
2018 1 2 3.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 157
2018 1 2 4.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 158
2018 1 2 4.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 159
2018 1 2 4.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 160
2018 1 2 4.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 161
2018 1 2 4.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 162
2018 1 2 4.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 163
2018 1 2 5.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 164
2018 1 2 5.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 165
2018 1 2 5.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 166
2018 1 2 5.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 167
2018 1 2 5.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 168
2018 1 2 5.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 169
2018 1 2 6.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 170
2018 1 2 6.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 171
2018 1 2 6.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 172
2018 1 2 6.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 173
2018 1 2 6.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 174
2018 1 2 6.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 175
2018 1 2 7.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 176
2018 1 2 7.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 177
2018 1 2 7.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 178
2018 1 2 7.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 179
2018 1 2 7.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 180
2018 1 2 7.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 181
2018 1 2 8.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 182
2018 1 2 8.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 183
2018 1 2 8.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 184
2018 1 2 8.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 185
2018 1 2 8.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 186
2018 1 2 8.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 187
2018 1 2 9.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 188
2018 1 2 9.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 189
2018 1 2 9.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 190
2018 1 2 9.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 191
2018 1 2 9.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 192
2018 1 2 9.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 193
2018 1 2 10.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 194
2018 1 2 10.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 195
2018 1 2 10.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 196
2018 1 2 10.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 197
2018 1 2 10.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 198
2018 1 2 10.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 199
2018 1 2 11.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 200
2018 1 2 11.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 201
2018 1 2 11.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 202
2018 1 2 11.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 203
2018 1 2 11.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 204
2018 1 2 11.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 205
2018 1 2 12.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 206
2018 1 2 12.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 207
2018 1 2 12.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 208
2018 1 2 12.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 209
2018 1 2 12.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 210
2018 1 2 12.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 211
2018 1 2 13.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 212
2018 1 2 13.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 213
2018 1 2 13.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 214
2018 1 2 13.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 215
2018 1 2 13.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 216
2018 1 2 13.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 217
2018 1 2 14.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 218
2018 1 2 14.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 219
2018 1 2 14.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 220
2018 1 2 14.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 221
2018 1 2 14.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 222
2018 1 2 14.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 223
2018 1 2 15.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 224
2018 1 2 15.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 225
2018 1 2 15.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 226
2018 1 2 15.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 227
2018 1 2 15.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 228
2018 1 2 15.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 229
2018 1 2 16.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 230
2018 1 2 16.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 231
2018 1 2 16.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 232
2018 1 2 16.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 233
2018 1 2 16.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 234
2018 1 2 16.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 235
2018 1 2 17.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 236
2018 1 2 17.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 237
2018 1 2 17.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 238
2018 1 2 17.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 239
2018 1 2 17.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 240
2018 1 2 17.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 241
2018 1 2 18.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 242
2018 1 2 18.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 243
2018 1 2 18.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 244
2018 1 2 18.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 245
2018 1 2 18.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 246
2018 1 2 18.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 247
2018 1 2 19.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 248
2018 1 2 19.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 249
2018 1 2 19.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 250
2018 1 2 19.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 251
2018 1 2 19.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 252
2018 1 2 19.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 253
2018 1 2 20.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 254
2018 1 2 20.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 255
2018 1 2 20.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 256
2018 1 2 20.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 257
2018 1 2 20.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 258
2018 1 2 20.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 259
2018 1 2 21.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 260
2018 1 2 21.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 261
2018 1 2 21.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 262
2018 1 2 21.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 263
2018 1 2 21.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 264
2018 1 2 21.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 265
2018 1 2 22.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 266
2018 1 2 22.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 267
2018 1 2 22.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 268
2018 1 2 22.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 269
2018 1 2 22.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 270
2018 1 2 22.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 271
2018 1 2 23.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 272
2018 1 2 23.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 273
2018 1 2 23.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 274
2018 1 2 23.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 275
2018 1 2 23.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 276
2018 1 2 23.0 0 1 600.0 0.0 0.014330266321430724 19.07730714227417 277
2018 1 3 0.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 278
2018 1 3 0.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 279
2018 1 3 0.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 280
2018 1 3 0.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 281
2018 1 3 0.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 282
2018 1 3 0.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 283
2018 1 3 1.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 284
2018 1 3 1.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 285
2018 1 3 1.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 286
2018 1 3 1.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 287
2018 1 3 1.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 288
2018 1 3 1.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 289
2018 1 3 2.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 290
2018 1 3 2.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 291
2018 1 3 2.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 292
2018 1 3 2.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 293
2018 1 3 2.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 294
2018 1 3 2.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 295
2018 1 3 3.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 296
2018 1 3 3.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 297
2018 1 3 3.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 298
2018 1 3 3.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 299
2018 1 3 3.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 300
2018 1 3 3.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 301
2018 1 3 4.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 302
2018 1 3 4.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 303
2018 1 3 4.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 304
2018 1 3 4.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 305
2018 1 3 4.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 306
2018 1 3 4.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 307
2018 1 3 5.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 308
2018 1 3 5.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 309
2018 1 3 5.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 310
2018 1 3 5.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 311
2018 1 3 5.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 312
2018 1 3 5.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 313
2018 1 3 6.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 314
2018 1 3 6.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 315
2018 1 3 6.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 316
2018 1 3 6.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 317
2018 1 3 6.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 318
2018 1 3 6.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 319
2018 1 3 7.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 320
2018 1 3 7.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 321
2018 1 3 7.0 0 1 600.0 0.0 0.016048488345247653 18.53428671923809 322
