YYYY MM DD hh mm PET
2018 4 11 0 0 3.864990265521649
2018 4 12 0 0 4.707200650117796
2018 4 13 0 0 3.841143017526159
2018 4 14 0 0 5.249657276358163
2018 4 15 0 0 5.4664048000279735
2018 4 16 0 0 4.58002796920861
2018 4 17 0 0 3.6762694171186032
2018 4 18 0 0 5.2171431575744975
2018 4 19 0 0 5.428525282335355
2018 4 20 0 0 4.354735714891452
2018 4 21 0 0 4.187291577054583
2018 4 22 0 0 4.293282531524797
2018 4 23 0 0 4.280671142108426
2018 4 24 0 0 5.677685725290582
2018 4 25 0 0 5.189803993482536
2018 4 26 0 0 5.248611877742184
2018 4 27 0 0 5.282120819760318
2018 4 28 0 0 4.124547691282406
2018 4 29 0 0 4.386944745936795
2018 4 30 0 0 4.5783345894141245
2018 5 1 0 0 4.223816218387797
2018 5 2 0 0 5.347688497896915
2018 5 3 0 0 5.901729511793324
2018 5 4 0 0 4.65253092805194
2018 5 5 0 0 5.775973415207449
2018 5 6 0 0 5.4584108861943825
2018 5 7 0 0 6.04115616311805
2018 5 8 0 0 4.702512553703645
2018 5 9 0 0 4.804451500855469
2018 5 10 0 0 5.8317096096909555
2018 5 11 0 0 4.8003708507762735
2018 5 12 0 0 4.266871426431939
2018 5 13 0 0 5.666482431123586
2018 5 14 0 0 5.049145130091075
2018 5 15 0 0 4.468477001701485
2018 5 16 0 0 5.537226046015775
2018 5 17 0 0 5.734138200267645
2018 5 18 0 0 4.451308408708849
2018 5 19 0 0 4.722213135773684
2018 5 20 0 0 5.53965262525656
2018 5 21 0 0 5.971032838446963
2018 5 22 0 0 5.626520361440072
2018 5 23 0 0 5.4605190235232595
2018 5 24 0 0 4.961614510257267
2018 5 25 0 0 4.911225799343532
2018 5 26 0 0 4.57927253844778
2018 5 27 0 0 5.368847412430885
2018 5 28 0 0 5.025904305454553
2018 5 29 0 0 5.371449870554288
2018 5 30 0 0 5.862902471547968
2018 5 31 0 0 6.033147560000597
2018 6 1 0 0 4.789226620628974
2018 6 2 0 0 6.154428281101862
2018 6 3 0 0 4.478007157559772
2018 6 4 0 0 5.424864319802685
2018 6 5 0 0 5.308948024835784
2018 6 6 0 0 5.5729399284130405
2018 6 7 0 0 4.715266002413195
2018 6 8 0 0 4.66539239437105
2018 6 9 0 0 5.626463782566912
2018 6 10 0 0 5.206459034700897
2018 6 11 0 0 6.367997134051156
2018 6 12 0 0 5.092975549656019
2018 6 13 0 0 5.1339338026629475
2018 6 14 0 0 4.813676124179899
2018 6 15 0 0 5.243399896873123
2018 6 16 0 0 6.11298109774786
2018 6 17 0 0 4.604751560249298
2018 6 18 0 0 5.3324490192466545
2018 6 19 0 0 6.25293770148919
2018 6 20 0 0 6.084927916123587
2018 6 21 0 0 4.633969398667745
2018 6 22 0 0 5.049460488316809
2018 6 23 0 0 4.689716184249274
2018 6 24 0 0 4.491022625554046
2018 6 25 0 0 6.406026767124327
2018 6 26 0 0 6.04329681901742
2018 6 27 0 0 4.5969242028987445
2018 6 28 0 0 4.743335197144399
2018 6 29 0 0 5.649174262207616
2018 6 30 0 0 4.860334960786506
2018 7 1 0 0 5.008429654865912
2018 7 2 0 0 6.17384348085379
2018 7 3 0 0 6.407741661499145
2018 7 4 0 0 6.3593207108094605
2018 7 5 0 0 4.820187576166406
2018 7 6 0 0 5.176560995228605
2018 7 7 0 0 6.091490157418709
2018 7 8 0 0 4.672832587319383
2018 7 9 0 0 6.317470136531032
2018 7 10 0 0 5.240343561786243
2018 7 11 0 0 6.387648556837478
2018 7 12 0 0 5.123691127037354
2018 7 13 0 0 6.417951031812141
2018 7 14 0 0 4.886152196292411
2018 7 15 0 0 4.517756580264779
2018 7 16 0 0 5.274414640097544
2018 7 17 0 0 5.933761645210638
2018 7 18 0 0 5.659506414677584
2018 7 19 0 0 4.574226374416795
2018 7 20 0 0 6.111457290768433
2018 7 21 0 0 5.935760016209304
2018 7 22 0 0 4.6955840334645185
2018 7 23 0 0 5.413465539391519
2018 7 24 0 0 6.332287508059272
2018 7 25 0 0 5.706695939035285
2018 7 26 0 0 5.735650986036144
2018 7 27 0 0 4.915121785894901
2018 7 28 0 0 5.370650367723625
2018 7 29 0 0 5.983044908624937
2018 7 30 0 0 4.639913584316359
2018 7 31 0 0 5.743403340439391
2018 8 1 0 0 6.1779029189018075
2018 8 2 0 0 6.314639429183395
2018 8 3 0 0 6.210532927943496
2018 8 4 0 0 5.122078643458531
2018 8 5 0 0 5.985264803074823
2018 8 6 0 0 4.807194521491024
2018 8 7 0 0 6.165655108964259
2018 8 8 0 0 5.3998808274571
2018 8 9 0 0 6.263946234648122
2018 8 10 0 0 5.725839706250621
2018 8 11 0 0 5.649130975069571
2018 8 12 0 0 4.478183987402428
2018 8 13 0 0 6.186342285767898
2018 8 14 0 0 5.90290453133972
2018 8 15 0 0 4.218768276156213
2018 8 16 0 0 6.0958204013110215
2018 8 17 0 0 5.4442038877090955
2018 8 18 0 0 5.156686321501796
2018 8 19 0 0 4.87256544108124
2018 8 20 0 0 5.99658806968942
2018 8 21 0 0 4.457748869376824
2018 8 22 0 0 5.846592498136185
2018 8 23 0 0 6.098071151364147
2018 8 24 0 0 5.6568190050821885
2018 8 25 0 0 5.594175470624514
2018 8 26 0 0 5.220562151861848
2018 8 27 0 0 5.729311004719765
2018 8 28 0 0 4.67583643826611
2018 8 29 0 0 4.363596069449035
2018 8 30 0 0 5.980771544955252
2018 8 31 0 0 4.461258722750131
2018 9 1 0 0 4.06942574020699
2018 9 2 0 0 4.186881675858661
2018 9 3 0 0 4.514063176972618
2018 9 4 0 0 4.859272293876802
2018 9 5 0 0 5.699265904757267
2018 9 6 0 0 5.394995107478492
2018 9 7 0 0 4.888468580532912
2018 9 8 0 0 5.6339451413961354
2018 9 9 0 0 5.290459039748736
2018 9 10 0 0 4.457913804235432
2018 9 11 0 0 4.9876577425062045
2018 9 12 0 0 3.9396439779535433
2018 9 13 0 0 4.783467606608555
2018 9 14 0 0 4.880601901540645
2018 9 15 0 0 4.386972264808765
2018 9 16 0 0 5.196655253703292
2018 9 17 0 0 3.7555848880973697
2018 9 18 0 0 3.7403609560445004
2018 9 19 0 0 5.223167699722984
2018 9 20 0 0 4.236069535827349
2018 9 21 0 0 5.545474693987612
2018 9 22 0 0 4.78206035100548
2018 9 23 0 0 5.223397837858696
2018 9 24 0 0 3.939818521305832
2018 9 25 0 0 3.6744740651565855
2018 9 26 0 0 4.1289606861292825
2018 9 27 0 0 4.3765604465787105
2018 9 28 0 0 3.5468472376136124
2018 9 29 0 0 4.2209012473158705
2018 9 30 0 0 5.113266482461694
2018 10 1 0 0 3.6494613143573105
2018 10 2 0 0 5.116808571662692
2018 10 3 0 0 5.059262116721431
2018 10 4 0 0 3.435008805306289
2018 10 5 0 0 4.7370820977530474
2018 10 6 0 0 4.754982309034339
2018 10 7 0 0 4.694616041643441
2018 10 8 0 0 3.9511269341060764
2018 10 9 0 0 4.481205145377479
2018 10 10 0 0 5.0929702936731625
2018 10 11 0 0 3.996842798171466
2018 10 12 0 0 3.882767037021929
2018 10 13 0 0 4.9736519161604225
2018 10 14 0 0 3.975507541529452
2018 10 15 0 0 3.134451492416998
2018 10 16 0 0 3.436136968634541
2018 10 17 0 0 4.328698093698681
2018 10 18 0 0 4.2407985698311155
2018 10 19 0 0 3.101477725762178
2018 10 20 0 0 3.9573637863454465
2018 10 21 0 0 4.01066853129051
2018 10 22 0 0 3.5637873951853134
2018 10 23 0 0 4.37568069832281
2018 10 24 0 0 4.019124504405649
2018 10 25 0 0 4.142097296776928
2018 10 26 0 0 3.3670404421401474
2018 10 27 0 0 3.404501750001039
2018 10 28 0 0 4.49883727872086
2018 10 29 0 0 3.338804339182704
2018 10 30 0 0 3.3937310378727066
2018 10 31 0 0 3.2148467954641937
2018 11 1 0 0 4.079603038462896
2018 11 2 0 0 2.948633089231496
2018 11 3 0 0 3.449834864139641
2018 11 4 0 0 3.803724976487945
2018 11 5 0 0 3.157961655830987
2018 11 6 0 0 4.050523770608537
2018 11 7 0 0 2.961984180301606
2018 11 8 0 0 3.1318547024876144
2018 11 9 0 0 2.6551121487357334
2018 11 10 0 0 2.453314420104523
2018 11 11 0 0 3.0289158084653223
2018 11 12 0 0 3.911244071523326
2018 11 13 0 0 3.8480890406287
2018 11 14 0 0 4.02930613838819
2018 11 15 0 0 3.6856580060271904
2018 11 16 0 0 2.4972005688991867
2018 11 17 0 0 3.097804166572333
2018 11 18 0 0 3.2009161355726916
2018 11 19 0 0 3.129931912054732
2018 11 20 0 0 3.369702822923528
2018 11 21 0 0 2.7552940137785082
2018 11 22 0 0 2.07967226510552
2018 11 23 0 0 1.9576040338896417
2018 11 24 0 0 3.0195736562053943
2018 11 25 0 0 2.742742983877833
2018 11 26 0 0 3.169338677484517
2018 11 27 0 0 3.3646092528109026
2018 11 28 0 0 2.043070142544687
2018 11 29 0 0 3.0883849115685487
2018 11 30 0 0 2.4487714960853504
2018 12 1 0 0 2.7040578186994297
2018 12 2 0 0 2.771524564674598
2018 12 3 0 0 1.6651413553292103
2018 12 4 0 0 3.150799015319287
2018 12 5 0 0 1.743667815682693
2018 12 6 0 0 3.3414897153989536
2018 12 7 0 0 1.5138621331734285
2018 12 8 0 0 1.6461193263964498
2018 12 9 0 0 2.2655928952234268
2018 12 10 0 0 2.497635565455952
2018 12 11 0 0 1.8484594747359555
2018 12 12 0 0 1.7159098675658817
2018 12 13 0 0 2.8380267514773587
2018 12 14 0 0 1.8526952926683713
2018 12 15 0 0 1.181027270782875
2018 12 16 0 0 2.9804818769963473
2018 12 17 0 0 1.945541999063281
2018 12 18 0 0 2.7277387106544833
2018 12 19 0 0 2.430071331467727
2018 12 20 0 0 1.9696717573537827
2018 12 21 0 0 2.4634958889719183
2018 12 22 0 0 1.1776887557638185
2018 12 23 0 0 2.2182095904994883
2018 12 24 0 0 1.2889137996670965
2018 12 25 0 0 1.024581999040254
2018 12 26 0 0 0.891313514406054
2018 12 27 0 0 1.7468671768333155
2018 12 28 0 0 1.260484503263977
2018 12 29 0 0 0.7722835209352459
2018 12 30 0 0 2.3256016944145905
2018 12 31 0 0 2.138423149858233
2019 1 1 0 0 1.2281220653436775
2019 1 2 0 0 1.0730632589987577
2019 1 3 0 0 1.736318303096792
2019 1 4 0 0 2.0262326950405996
2019 1 5 0 0 1.6106099549463337
2019 1 6 0 0 1.8404996022065703
2019 1 7 0 0 2.0992279571476424
2019 1 8 0 0 1.3969338956153385
2019 1 9 0 0 2.6580298221148193
2019 1 10 0 0 1.3115829187103842
2019 1 11 0 0 2.3237921764150844
2019 1 12 0 0 2.702047475566183
2019 1 13 0 0 1.805158009268188
2019 1 14 0 0 1.8201390483885194
2019 1 15 0 0 2.018538532245916
2019 1 16 0 0 1.289416920867919
2019 1 17 0 0 1.9639209438697627
2019 1 18 0 0 1.1368863318423488
2019 1 19 0 0 1.6723780589192367
2019 1 20 0 0 1.7976014067067134
2019 1 21 0 0 3.143145507990438
2019 1 22 0 0 1.932569761176191
2019 1 23 0 0 1.7087904680856356
2019 1 24 0 0 1.68158850278714
2019 1 25 0 0 1.9397150682322213
2019 1 26 0 0 1.8819605559607555
2019 1 27 0 0 2.5657102684473228
2019 1 28 0 0 2.8135435315375874
2019 1 29 0 0 2.1269763055874122
2019 1 30 0 0 2.684656720991587
2019 1 31 0 0 2.8650435948155204
2019 2 1 0 0 2.3769129519732495
2019 2 2 0 0 2.641652648809404
2019 2 3 0 0 1.8467592936860184
2019 2 4 0 0 2.1821583648283784
2019 2 5 0 0 2.1064338618412806
2019 2 6 0 0 3.2178510511806153
2019 2 7 0 0 2.3308403123779096
2019 2 8 0 0 2.0811323669234487
2019 2 9 0 0 2.2123354514568763
2019 2 10 0 0 1.8634752505143095
2019 2 11 0 0 3.3838056611470337
2019 2 12 0 0 2.0788574435857754
2019 2 13 0 0 2.043839184830326
2019 2 14 0 0 3.647122497468046
2019 2 15 0 0 2.2096411623731838
2019 2 16 0 0 3.2768396673471982
2019 2 17 0 0 3.3831406195773237
2019 2 18 0 0 2.6353366608410207
2019 2 19 0 0 3.017798261702237
2019 2 20 0 0 2.505836507385671
2019 2 21 0 0 4.113083711821366
2019 2 22 0 0 2.778786578905446
2019 2 23 0 0 3.366321004064737
2019 2 24 0 0 3.6834178895402063
2019 2 25 0 0 3.9569963040276535
2019 2 26 0 0 4.068256535735003
2019 2 27 0 0 3.0409169089416386
2019 2 28 0 0 3.3811124546944424
2019 3 1 0 0 3.7635722115326837
2019 3 2 0 0 3.895001160299426
2019 3 3 0 0 3.498522760060254
2019 3 4 0 0 4.370831167588812
2019 3 5 0 0 3.321164024227082
2019 3 6 0 0 3.6320552308855145
2019 3 7 0 0 3.396707651705666
2019 3 8 0 0 3.894623606415302
2019 3 9 0 0 2.8303552325915304
2019 3 10 0 0 3.185115441250514
2019 3 11 0 0 3.081091036194568
2019 3 12 0 0 3.9981506226847445
2019 3 13 0 0 3.79433845303845
2019 3 14 0 0 4.373560297289798
2019 3 15 0 0 4.402008815855191
2019 3 16 0 0 3.42925107263739
2019 3 17 0 0 3.3125980736875538
2019 3 18 0 0 4.017263298581243
2019 3 19 0 0 4.956929454426313
2019 3 20 0 0 3.700766985179953
2019 3 21 0 0 4.649411395949028
2019 3 22 0 0 4.733548722928969
2019 3 23 0 0 3.2093779335318087
2019 3 24 0 0 4.1418220743424525
2019 3 25 0 0 4.6545098427023905
2019 3 26 0 0 4.710357414441687
2019 3 27 0 0 5.149615913169708
2019 3 28 0 0 3.8808802078252427
2019 3 29 0 0 4.544739742036925
2019 3 30 0 0 4.669599150606292
2019 3 31 0 0 4.582351246878454
2019 4 1 0 0 3.7282744143484954
2019 4 2 0 0 3.8067536940427877
2019 4 3 0 0 3.603868135216384
2019 4 4 0 0 4.7861979247735835
2019 4 5 0 0 5.3757053515172375
2019 4 6 0 0 3.561214103846604
2019 4 7 0 0 4.20394825877576
2019 4 8 0 0 3.6036300724228507
2019 4 9 0 0 4.928285202336314
2019 4 10 0 0 5.294074859599377
2019 4 11 0 0 5.0337811458091455
2019 4 12 0 0 4.6314240215957385
2019 4 13 0 0 4.031922800411463
2019 4 14 0 0 4.127402213696163
2019 4 15 0 0 4.92974617494602
2019 4 16 0 0 5.436799139645817
2019 4 17 0 0 4.706470401472615
2019 4 18 0 0 5.4465337642263085
2019 4 19 0 0 4.929022043187885
2019 4 20 0 0 5.580678190091962
2019 4 21 0 0 4.647273840866835
2019 4 22 0 0 3.943789887210151
2019 4 23 0 0 5.758982732898684
2019 4 24 0 0 4.766298302157095
2019 4 25 0 0 4.255756896033014
2019 4 26 0 0 4.613449701681034
2019 4 27 0 0 5.5170047108608316
2019 4 28 0 0 4.818786041434796
2019 4 29 0 0 4.461878828702058
2019 4 30 0 0 4.006191443246409
2019 5 1 0 0 4.955550047147009
2019 5 2 0 0 4.893901375739456
2019 5 3 0 0 5.926890129028622
2019 5 4 0 0 4.818318799301815
2019 5 5 0 0 5.8478581136449215
2019 5 6 0 0 5.9027755864598825
2019 5 7 0 0 5.498257237227682
2019 5 8 0 0 5.306341361966098
2019 5 9 0 0 4.385199592737846
2019 5 10 0 0 4.874407830097033
2019 5 11 0 0 4.90709782297065
2019 5 12 0 0 5.639394531117391
2019 5 13 0 0 4.821893906397821
2019 5 14 0 0 5.640480211104996
2019 5 15 0 0 4.1725215674470535
2019 5 16 0 0 5.201386924679002
2019 5 17 0 0 4.523472621368237
2019 5 18 0 0 4.390151612226969
2019 5 19 0 0 5.174657652345709
2019 5 20 0 0 4.644501010067437
2019 5 21 0 0 5.6546508821942005
2019 5 22 0 0 6.202826879411151
2019 5 23 0 0 4.37684394619758
2019 5 24 0 0 5.028001640877795
2019 5 25 0 0 4.870272206755753
2019 5 26 0 0 5.6411395674129565
2019 5 27 0 0 5.1972467753626965
2019 5 28 0 0 5.221011405754445
2019 5 29 0 0 4.651909837372102
2019 5 30 0 0 5.0534853331646445
2019 5 31 0 0 5.089798021963481
2019 6 1 0 0 4.433120403422509
2019 6 2 0 0 5.538011285563405
2019 6 3 0 0 5.48093887683899
2019 6 4 0 0 5.612811351623201
2019 6 5 0 0 4.553933209146594
2019 6 6 0 0 5.842682397515901
2019 6 7 0 0 5.6534840812169485
2019 6 8 0 0 4.9432796674726545
2019 6 9 0 0 5.1106552261818985
2019 6 10 0 0 5.856164208695397
2019 6 11 0 0 6.048978281401577
2019 6 12 0 0 6.213017210147187
2019 6 13 0 0 5.813969603328123
2019 6 14 0 0 5.344692629935418
2019 6 15 0 0 5.521952274230922
2019 6 16 0 0 5.878998117957444
2019 6 17 0 0 6.316611803973243
2019 6 18 0 0 6.0972553203908415
2019 6 19 0 0 6.271155147992461
2019 6 20 0 0 6.173074430597543
2019 6 21 0 0 5.4516323015740955
2019 6 22 0 0 5.779839954656698
2019 6 23 0 0 5.043070793260744
2019 6 24 0 0 6.299963968879745
2019 6 25 0 0 5.638714439334442
2019 6 26 0 0 5.767582912136288
2019 6 27 0 0 5.360794975789783
2019 6 28 0 0 6.347380321585494
2019 6 29 0 0 4.582565092637728
2019 6 30 0 0 5.496034734857826
2019 7 1 0 0 4.651025831240173
2019 7 2 0 0 5.430797715524443
2019 7 3 0 0 6.057431692713868
2019 7 4 0 0 5.247745693289638
2019 7 5 0 0 5.570350698575098
2019 7 6 0 0 4.634922528776519
2019 7 7 0 0 4.744075314335027
2019 7 8 0 0 5.929195837192077
2019 7 9 0 0 4.679306750937779
2019 7 10 0 0 4.884251366367816
2019 7 11 0 0 5.736551092864091
2019 7 12 0 0 4.862220268158472
2019 7 13 0 0 4.717627114699875
2019 7 14 0 0 6.038633379970081
2019 7 15 0 0 5.320283414207662
2019 7 16 0 0 6.095514494001086
2019 7 17 0 0 6.277066058643768
2019 7 18 0 0 5.592254632499917
2019 7 19 0 0 5.90867655551269
2019 7 20 0 0 4.623034730515688
2019 7 21 0 0 5.266394366124761
2019 7 22 0 0 6.056437410407888
2019 7 23 0 0 4.973317563478352
2019 7 24 0 0 4.933591708187264
2019 7 25 0 0 6.045157191825256
2019 7 26 0 0 4.431300599508012
2019 7 27 0 0 5.338904473744659
2019 7 28 0 0 6.127835943731509
2019 7 29 0 0 5.0738127986654185
2019 7 30 0 0 5.839219781461706
2019 7 31 0 0 4.844057552974189
2019 8 1 0 0 5.3929518900360165
2019 8 2 0 0 5.1934540366276005
2019 8 3 0 0 5.465242223684667
2019 8 4 0 0 5.29182723471302
2019 8 5 0 0 4.614148253227738
2019 8 6 0 0 5.007942995775372
2019 8 7 0 0 5.702298604963171
2019 8 8 0 0 4.611886603083533
2019 8 9 0 0 5.136998571561304
2019 8 10 0 0 5.916089114102867
2019 8 11 0 0 5.891622456837673
2019 8 12 0 0 5.264201612329948
2019 8 13 0 0 5.07318336040288
2019 8 14 0 0 4.99666871554834
2019 8 15 0 0 5.6280220333903905
2019 8 16 0 0 5.25566346429136
2019 8 17 0 0 5.2936010909006725
2019 8 18 0 0 5.666487742532036
2019 8 19 0 0 4.897516167449295
2019 8 20 0 0 4.575820771548271
2019 8 21 0 0 6.088814955242935
2019 8 22 0 0 5.767602988401238
2019 8 23 0 0 5.972573051163858
2019 8 24 0 0 6.032401421785572
2019 8 25 0 0 4.614867022004692
2019 8 26 0 0 4.284153712336183
2019 8 27 0 0 5.90623037371071
2019 8 28 0 0 5.427303778577223
2019 8 29 0 0 5.286932365085895
2019 8 30 0 0 5.50074678064618
2019 8 31 0 0 5.304724209456383
2019 9 1 0 0 4.579473120747982
2019 9 2 0 0 5.0832578548311
2019 9 3 0 0 4.854310333478432
2019 9 4 0 0 4.466142786821252
2019 9 5 0 0 4.203027228881214
2019 9 6 0 0 5.187030590676309
2019 9 7 0 0 3.9215395269359057
2019 9 8 0 0 5.024023604011778
2019 9 9 0 0 5.0087853409931995
2019 9 10 0 0 5.297757029043673
2019 9 11 0 0 4.255544326561234
2019 9 12 0 0 5.0270876833609215
2019 9 13 0 0 3.9609292287318922
2019 9 14 0 0 5.385562370300608
2019 9 15 0 0 4.464254328240639
2019 9 16 0 0 3.791638480923222
2019 9 17 0 0 5.287639225470202
2019 9 18 0 0 3.7153305879259304
2019 9 19 0 0 5.0703901992129765
2019 9 20 0 0 5.2866114271149085
2019 9 21 0 0 3.577494137657618
2019 9 22 0 0 4.210217112638274
2019 9 23 0 0 5.102286707168459
2019 9 24 0 0 4.837409017213808
2019 9 25 0 0 5.467972050736919
2019 9 26 0 0 4.4273911445380625
2019 9 27 0 0 3.7553953260299124
2019 9 28 0 0 4.649242378099895
2019 9 29 0 0 4.902222642628332
2019 9 30 0 0 4.779545988705953
2019 10 1 0 0 4.194538665477242
2019 10 2 0 0 3.623090525111982
2019 10 3 0 0 4.564202058685791
2019 10 4 0 0 5.068410390113897
2019 10 5 0 0 4.317655186543354
2019 10 6 0 0 3.5029794942342614
2019 10 7 0 0 4.151530016077327
2019 10 8 0 0 3.58677731024181
2019 10 9 0 0 3.435275602725645
2019 10 10 0 0 4.4945289656812175
2019 10 11 0 0 5.033063736100865
2019 10 12 0 0 3.4104936886593853
2019 10 13 0 0 3.3496320172763916
2019 10 14 0 0 4.840527762260904
2019 10 15 0 0 3.9281090693069545
2019 10 16 0 0 3.680947495722411
2019 10 17 0 0 3.6465287325279068
2019 10 18 0 0 3.3528665849370816
2019 10 19 0 0 4.163117604711489
2019 10 20 0 0 2.8484330104711457
2019 10 21 0 0 3.8601146967179263
2019 10 22 0 0 4.0952248534639
2019 10 23 0 0 3.58545362725757
2019 10 24 0 0 4.080976461440011
2019 10 25 0 0 3.656262992607481
2019 10 26 0 0 4.146694634570235
2019 10 27 0 0 4.269316626246061
2019 10 28 0 0 4.07854812779115
2019 10 29 0 0 2.7235238443556957
2019 10 30 0 0 3.7937862747011746
2019 10 31 0 0 3.3884732213656967
2019 11 1 0 0 4.288853755201034
2019 11 2 0 0 2.8022485522284715
2019 11 3 0 0 4.118409673213447
2019 11 4 0 0 2.64506764456953
2019 11 5 0 0 3.2363829777769952
2019 11 6 0 0 3.132782636848659
2019 11 7 0 0 4.289996989439079
2019 11 8 0 0 3.6131436300313293
2019 11 9 0 0 2.3097175998603676
2019 11 10 0 0 2.217266996951039
2019 11 11 0 0 3.6529100122117164
2019 11 12 0 0 3.678754981358358
2019 11 13 0 0 2.1577308352168796
2019 11 14 0 0 2.946263859735578
2019 11 15 0 0 2.1683292017787785
2019 11 16 0 0 2.6866577167321224
2019 11 17 0 0 2.9201828680800928
2019 11 18 0 0 3.2291468475825593
2019 11 19 0 0 3.5879739564566444
2019 11 20 0 0 2.7263785200576245
2019 11 21 0 0 2.586191006798443
2019 11 22 0 0 2.7877017386109735
2019 11 23 0 0 3.329273709695696
2019 11 24 0 0 2.975244339115202
2019 11 25 0 0 3.4874767788742167
2019 11 26 0 0 3.18560192558878
2019 11 27 0 0 3.0592800186096882
2019 11 28 0 0 3.6211529729281757
2019 11 29 0 0 2.6069325244175063
2019 11 30 0 0 2.2764493658272515
2019 12 1 0 0 1.5389188444121975
2019 12 2 0 0 2.3117322119254378
2019 12 3 0 0 2.2467243589404813
2019 12 4 0 0 2.52439454999811
2019 12 5 0 0 2.0445688151384207
2019 12 6 0 0 2.356447309649307
2019 12 7 0 0 1.597654282191053
2019 12 8 0 0 2.714374224291034
2019 12 9 0 0 2.149944443997377
2019 12 10 0 0 2.67265392231206
2019 12 11 0 0 2.4951435051574955
2019 12 12 0 0 3.033756943172784
2019 12 13 0 0 2.9468497899629824
2019 12 14 0 0 2.406921793625624
2019 12 15 0 0 1.1925840801994778
2019 12 16 0 0 2.086517368632474
2019 12 17 0 0 2.738160034788221
2019 12 18 0 0 1.9170880351024029
2019 12 19 0 0 2.6312781834999566
2019 12 20 0 0 1.0565737231282297
2019 12 21 0 0 0.9442553998751175
2019 12 22 0 0 1.0581023035180321
2019 12 23 0 0 2.1912413402692317
